event_num,event,date,venue,city,state,country,attendance,weight_class,winner,loser,method,round,time,fight_card
234,UFC on Fox: Henderson vs. Melendez,2013-04-20,HP Pavilion,San Jose, California, US,13506.0,Heavyweight,Cain Velasquez (c),Junior dos Santos,TKO (punches),5.0,189.0,Main card
234,UFC on Fox: Henderson vs. Melendez,2013-04-20,HP Pavilion,San Jose, California, US,13506.0,Light Heavyweight,Jon Jones (c),Chael Sonnen,TKO (elbows and punches),1.0,273.0,Main card
234,UFC on Fox: Henderson vs. Melendez,2013-04-20,HP Pavilion,San Jose, California, US,13506.0,Featherweight,José Aldo (c),Frankie Edgar,"Decision (unanimous) (49–46, 49–46, 48–47)",5.0,300.0,Main card
234,UFC on Fox: Henderson vs. Melendez,2013-04-20,HP Pavilion,San Jose, California, US,13506.0,Middleweight,Chris Weidman (c),Anderson Silva,TKO (leg injury),2.0,76.0,Main card
234,UFC on Fox: Henderson vs. Melendez,2013-04-20,HP Pavilion,San Jose, California, US,13506.0,Lightweight,Anthony Pettis,Benson Henderson (c),Verbal Submission (armbar),1.0,271.0,Main card
234,UFC on Fox: Henderson vs. Melendez,2013-04-20,HP Pavilion,San Jose, California, US,13506.0,Welterweight,Georges St-Pierre (c),Nick Diaz,"Decision (unanimous) (50–45, 50–45, 50–45)",5.0,300.0,Main card
233,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Mandalay Bay Events Center,Las Vegas, Nevada, US,5918.0,Middleweight,Kelvin Gastelum,Uriah Hall,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Main card
233,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Mandalay Bay Events Center,Las Vegas, Nevada, US,5918.0,Featherweight,Cole Miller,Bart Palaszewski,Submission (rear-naked choke),1.0,263.0,Preliminary card (Facebook)
233,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Mandalay Bay Events Center,Las Vegas, Nevada, US,5918.0,Middleweight,Clint Hester,Bristol Marunde,TKO (elbow),3.0,233.0,Preliminary card (Fuel TV)
233,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Mandalay Bay Events Center,Las Vegas, Nevada, US,5918.0,Women's Bantamweight,Cat Zingano,Miesha Tate,TKO (knees and elbow),3.0,175.0,Main card
233,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Mandalay Bay Events Center,Las Vegas, Nevada, US,5918.0,Middleweight,Bubba McDaniel,Gilbert Smith,Submission (armbar),3.0,169.0,Main card
233,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Mandalay Bay Events Center,Las Vegas, Nevada, US,5918.0,Middleweight,Dylan Andrews,Jimmy Quinlan,TKO (punches),1.0,202.0,Preliminary card (Fuel TV)
233,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Mandalay Bay Events Center,Las Vegas, Nevada, US,5918.0,Bantamweight,Urijah Faber,Scott Jorgensen,Submission (rear-naked choke),4.0,196.0,Main card
233,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Mandalay Bay Events Center,Las Vegas, Nevada, US,5918.0,Heavyweight,Travis Browne,Gabriel Gonzaga,KO (elbows),1.0,71.0,Main card
233,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Mandalay Bay Events Center,Las Vegas, Nevada, US,5918.0,Middleweight,Josh Samman,Kevin Casey,TKO (knees),2.0,137.0,Preliminary card (Fuel TV)
233,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Mandalay Bay Events Center,Las Vegas, Nevada, US,5918.0,Featherweight,Daniel Pineda,Justin Lawrence,Submission (kimura),1.0,95.0,Preliminary card (Facebook)
233,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Mandalay Bay Events Center,Las Vegas, Nevada, US,5918.0,Middleweight,Luke Barnatt,Collin Hart,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,300.0,Preliminary card (Fuel TV)
233,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Mandalay Bay Events Center,Las Vegas, Nevada, US,5918.0,Featherweight,Maximo Blanco,Sam Sicilia,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary card (Facebook)
232,UFC on Fuel TV: Mousasi vs. Latifi,2013-04-06,Ericsson Globe Arena,,Stockholm, Sweden,14506.0,Welterweight,Adlan Amagov,Chris Spång,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (Facebook)
232,UFC on Fuel TV: Mousasi vs. Latifi,2013-04-06,Ericsson Globe Arena,,Stockholm, Sweden,14506.0,Featherweight,Conor McGregor,Marcus Brimage,TKO (punches),1.0,67.0,Preliminary card (Facebook)
232,UFC on Fuel TV: Mousasi vs. Latifi,2013-04-06,Ericsson Globe Arena,,Stockholm, Sweden,14506.0,Middleweight,Tom Lawlor,Michael Kuiper,Submission (guillotine choke),2.0,65.0,Preliminary card (Facebook)
232,UFC on Fuel TV: Mousasi vs. Latifi,2013-04-06,Ericsson Globe Arena,,Stockholm, Sweden,14506.0,Heavyweight,Matt Mitrione,Phil De Fries,KO (punches),1.0,19.0,Main card
232,UFC on Fuel TV: Mousasi vs. Latifi,2013-04-06,Ericsson Globe Arena,,Stockholm, Sweden,14506.0,Bantamweight,Brad Pickett,Mike Easton,"Decision (split) (28–29, 30–27, 30–27)",3.0,300.0,Main card
232,UFC on Fuel TV: Mousasi vs. Latifi,2013-04-06,Ericsson Globe Arena,,Stockholm, Sweden,14506.0,Lightweight,Ross Pearson,Ryan Couture,TKO (punches),2.0,225.0,Main card
232,UFC on Fuel TV: Mousasi vs. Latifi,2013-04-06,Ericsson Globe Arena,,Stockholm, Sweden,14506.0,Welterweight,Ryan LaFlare,Ben Alloway,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (Facebook)
232,UFC on Fuel TV: Mousasi vs. Latifi,2013-04-06,Ericsson Globe Arena,,Stockholm, Sweden,14506.0,Light Heavyweight,Gegard Mousasi,Ilir Latifi,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
232,UFC on Fuel TV: Mousasi vs. Latifi,2013-04-06,Ericsson Globe Arena,,Stockholm, Sweden,14506.0,Featherweight,Akira Corassani,Robbie Peralta,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Main card
232,UFC on Fuel TV: Mousasi vs. Latifi,2013-04-06,Ericsson Globe Arena,,Stockholm, Sweden,14506.0,Featherweight,Diego Brandão,Pablo Garza,Submission (arm-triangle choke),1.0,207.0,Main card
232,UFC on Fuel TV: Mousasi vs. Latifi,2013-04-06,Ericsson Globe Arena,,Stockholm, Sweden,14506.0,Welterweight,Papy Abedi,Besam Yousef,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Preliminary card (Facebook)
232,UFC on Fuel TV: Mousasi vs. Latifi,2013-04-06,Ericsson Globe Arena,,Stockholm, Sweden,14506.0,Middleweight,Tor Troéng,Adam Cella,Submission (rear-naked choke),1.0,191.0,Preliminary card (Facebook)
232,UFC on Fuel TV: Mousasi vs. Latifi,2013-04-06,Ericsson Globe Arena,,Stockholm, Sweden,14506.0,Lightweight,Reza Madadi,Michael Johnson,Submission (D'Arce choke),3.0,93.0,Preliminary card (Facebook)
231,UFC 158: St-Pierre vs. Diaz,2013-03-16,Bell Centre,Montreal, Quebec, Canada,20145.0,Featherweight,Darren Elkins,Antonio Carvalho,TKO (punches),1.0,186.0,Preliminary card (FX)
231,UFC 158: St-Pierre vs. Diaz,2013-03-16,Bell Centre,Montreal, Quebec, Canada,20145.0,Welterweight,Georges St-Pierre (c),Nick Diaz,"Decision (unanimous) (50–45, 50–45, 50–45)",5.0,300.0,Main card
231,UFC 158: St-Pierre vs. Diaz,2013-03-16,Bell Centre,Montreal, Quebec, Canada,20145.0,Bantamweight,T.J. Dillashaw,Issei Tamura,KO (knee and punches),2.0,26.0,Preliminary card (Facebook and YouTube)
231,UFC 158: St-Pierre vs. Diaz,2013-03-16,Bell Centre,Montreal, Quebec, Canada,20145.0,Lightweight,John Makdessi,Daron Cruickshank,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary card (FX)
231,UFC 158: St-Pierre vs. Diaz,2013-03-16,Bell Centre,Montreal, Quebec, Canada,20145.0,Welterweight,Patrick Côté,Bobby Voelker,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary card (FX)
231,UFC 158: St-Pierre vs. Diaz,2013-03-16,Bell Centre,Montreal, Quebec, Canada,20145.0,Welterweight,Rick Story,Quinn Mulhern,TKO (punches),1.0,185.0,Preliminary card (Facebook and YouTube)
231,UFC 158: St-Pierre vs. Diaz,2013-03-16,Bell Centre,Montreal, Quebec, Canada,20145.0,Bantamweight,George Roop,Reuben Duran,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,300.0,Preliminary card (Facebook and YouTube)
231,UFC 158: St-Pierre vs. Diaz,2013-03-16,Bell Centre,Montreal, Quebec, Canada,20145.0,Welterweight,Jake Ellenberger,Nate Marquardt,KO (punches),1.0,180.0,Main card
231,UFC 158: St-Pierre vs. Diaz,2013-03-16,Bell Centre,Montreal, Quebec, Canada,20145.0,Lightweight,Mike Ricci,Colin Fletcher,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
231,UFC 158: St-Pierre vs. Diaz,2013-03-16,Bell Centre,Montreal, Quebec, Canada,20145.0,Welterweight,Johny Hendricks,Carlos Condit,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
231,UFC 158: St-Pierre vs. Diaz,2013-03-16,Bell Centre,Montreal, Quebec, Canada,20145.0,Welterweight,Jordan Mein,Dan Miller,TKO (punches),1.0,282.0,Preliminary card (FX)
231,UFC 158: St-Pierre vs. Diaz,2013-03-16,Bell Centre,Montreal, Quebec, Canada,20145.0,Middleweight,Chris Camozzi,Nick Ring,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Main card
230,UFC on Fuel TV: Silva vs. Stann,2013-03-03,Saitama Super Arena,,Saitama, Japan,14682.0,Middleweight,Yushin Okami,Héctor Lombard,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Main card
230,UFC on Fuel TV: Silva vs. Stann,2013-03-03,Saitama Super Arena,,Saitama, Japan,14682.0,Bantamweight,Alex Caceres,Kang Kyung-ho,No Contest,3.0,300.0,Preliminary card (Facebook and YouTube)
230,UFC on Fuel TV: Silva vs. Stann,2013-03-03,Saitama Super Arena,,Saitama, Japan,14682.0,Welterweight,Lim Hyun-gyu,Marcelo Guimarães,KO (knee and punches),2.0,240.0,Preliminary card (Facebook and YouTube)
230,UFC on Fuel TV: Silva vs. Stann,2013-03-03,Saitama Super Arena,,Saitama, Japan,14682.0,Heavyweight,Mark Hunt,Stefan Struve,TKO (punches),3.0,104.0,Main card
230,UFC on Fuel TV: Silva vs. Stann,2013-03-03,Saitama Super Arena,,Saitama, Japan,14682.0,Middleweight,Brad Tavares,Riki Fukuda,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,300.0,Preliminary card (Facebook and YouTube)
230,UFC on Fuel TV: Silva vs. Stann,2013-03-03,Saitama Super Arena,,Saitama, Japan,14682.0,Catchweight (158 lb),Diego Sanchez,Takanori Gomi,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Main card
230,UFC on Fuel TV: Silva vs. Stann,2013-03-03,Saitama Super Arena,,Saitama, Japan,14682.0,Welterweight,Dong Hyun Kim,Siyar Bahadurzada,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
230,UFC on Fuel TV: Silva vs. Stann,2013-03-03,Saitama Super Arena,,Saitama, Japan,14682.0,Lightweight,Kazuki Tokudome,Cristiano Marcello,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (Facebook and YouTube)
230,UFC on Fuel TV: Silva vs. Stann,2013-03-03,Saitama Super Arena,,Saitama, Japan,14682.0,Light Heavyweight,Wanderlei Silva,Brian Stann,KO (punches),2.0,248.0,Main card
230,UFC on Fuel TV: Silva vs. Stann,2013-03-03,Saitama Super Arena,,Saitama, Japan,14682.0,Bantamweight,Takeya Mizugaki,Bryan Caraway,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Preliminary card (Facebook and YouTube)
230,UFC on Fuel TV: Silva vs. Stann,2013-03-03,Saitama Super Arena,,Saitama, Japan,14682.0,Featherweight,Rani Yahya,Mizuto Hirota,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
229,UFC 157: Rousey vs. Carmouche,2013-02-23,Honda Center,Anaheim, California, US,13257.0,Light Heavyweight,Lyoto Machida,Dan Henderson,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Main card
229,UFC 157: Rousey vs. Carmouche,2013-02-23,Honda Center,Anaheim, California, US,13257.0,Lightweight,Michael Chiesa,Anton Kuivanen,Submission (rear-naked choke),2.0,149.0,Preliminary Card (FX)
229,UFC 157: Rousey vs. Carmouche,2013-02-23,Honda Center,Anaheim, California, US,13257.0,Women's Bantamweight,Ronda Rousey (c),Liz Carmouche,Submission (armbar),1.0,289.0,Main card
229,UFC 157: Rousey vs. Carmouche,2013-02-23,Honda Center,Anaheim, California, US,13257.0,Bantamweight,Urijah Faber,Ivan Menjivar,Submission (rear-naked choke),1.0,274.0,Main card
229,UFC 157: Rousey vs. Carmouche,2013-02-23,Honda Center,Anaheim, California, US,13257.0,Welterweight,Neil Magny,Jon Manley,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Preliminary Card (Facebook)
229,UFC 157: Rousey vs. Carmouche,2013-02-23,Honda Center,Anaheim, California, US,13257.0,Welterweight,Robbie Lawler,Josh Koscheck,TKO (knee and punches),1.0,237.0,Main card
229,UFC 157: Rousey vs. Carmouche,2013-02-23,Honda Center,Anaheim, California, US,13257.0,Heavyweight,Brendan Schaub,Lavar Johnson,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (FX)
229,UFC 157: Rousey vs. Carmouche,2013-02-23,Honda Center,Anaheim, California, US,13257.0,Lightweight,Sam Stout,Caros Fodor,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Preliminary Card (FX)
229,UFC 157: Rousey vs. Carmouche,2013-02-23,Honda Center,Anaheim, California, US,13257.0,Featherweight,Dennis Bermudez,Matt Grice,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Preliminary Card (FX)
229,UFC 157: Rousey vs. Carmouche,2013-02-23,Honda Center,Anaheim, California, US,13257.0,Welterweight,Court McGee,Josh Neer,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
229,UFC 157: Rousey vs. Carmouche,2013-02-23,Honda Center,Anaheim, California, US,13257.0,Welterweight,Kenny Robertson,Brock Jardine,Submission (Suloev stretch)[11],1.0,177.0,Preliminary Card (Facebook)
229,UFC 157: Rousey vs. Carmouche,2013-02-23,Honda Center,Anaheim, California, US,13257.0,Catchweight (175.8 lb),Nah-Shon Burrell,Yuri Villefort,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,300.0,Preliminary Card (Facebook)
228,UFC on Fuel TV: Barão vs. McDonald,2013-02-16,Wembley Arena,London, England, UK,10349.0,Lightweight,Danny Castillo,Paul Sass,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Preliminary Card (Facebook and YouTube)
228,UFC on Fuel TV: Barão vs. McDonald,2013-02-16,Wembley Arena,London, England, UK,10349.0,Featherweight,Andy Ogle,Josh Grispi,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,300.0,Preliminary Card (Facebook and YouTube)
228,UFC on Fuel TV: Barão vs. McDonald,2013-02-16,Wembley Arena,London, England, UK,10349.0,Bantamweight,Vaughan Lee,Motonobu Tezuka,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (Facebook and YouTube)
228,UFC on Fuel TV: Barão vs. McDonald,2013-02-16,Wembley Arena,London, England, UK,10349.0,Bantamweight,Renan Barão (ic),Michael McDonald,Submission (arm-triangle choke),4.0,237.0,Main card
228,UFC on Fuel TV: Barão vs. McDonald,2013-02-16,Wembley Arena,London, England, UK,10349.0,Welterweight,Gunnar Nelson,Jorge Santiago,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,300.0,Main card
228,UFC on Fuel TV: Barão vs. McDonald,2013-02-16,Wembley Arena,London, England, UK,10349.0,Welterweight,Matt Riddle,Che Mills,No Contest,3.0,300.0,Main card
228,UFC on Fuel TV: Barão vs. McDonald,2013-02-16,Wembley Arena,London, England, UK,10349.0,Light Heavyweight,James Te Huna,Ryan Jimmo,"Decision (unanimous) (29–27, 29–28, 29–28)",3.0,300.0,Main card
228,UFC on Fuel TV: Barão vs. McDonald,2013-02-16,Wembley Arena,London, England, UK,10349.0,Middleweight,Tom Watson,Stanislav Nedkov,TKO (knees & punches),2.0,282.0,Preliminary Card (Facebook and YouTube)
228,UFC on Fuel TV: Barão vs. McDonald,2013-02-16,Wembley Arena,London, England, UK,10349.0,Light Heavyweight,Jimi Manuwa,Cyrille Diabaté,TKO (retirement),1.0,300.0,Main card
228,UFC on Fuel TV: Barão vs. McDonald,2013-02-16,Wembley Arena,London, England, UK,10349.0,Featherweight,Cub Swanson,Dustin Poirier,"Decision (unanimous) (29–28, 30–27, 30–27)",3.0,300.0,Main card
228,UFC on Fuel TV: Barão vs. McDonald,2013-02-16,Wembley Arena,London, England, UK,10349.0,Flyweight,Phil Harris,Ulysses Gomez,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Preliminary Card (Facebook and YouTube)
228,UFC on Fuel TV: Barão vs. McDonald,2013-02-16,Wembley Arena,London, England, UK,10349.0,Lightweight,Renée Forte,Terry Etim,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,300.0,Preliminary Card (Facebook and YouTube)
227,UFC 156: Aldo vs. Edgar,2013-02-02,Mandalay Bay Events Center,Las Vegas, Nevada, US,10275.0,Catchweight (139.5 lb),Dustin Kimura,Chico Camus,Submission (rear-naked choke),3.0,110.0,Preliminary Card (Facebook)
227,UFC 156: Aldo vs. Edgar,2013-02-02,Mandalay Bay Events Center,Las Vegas, Nevada, US,10275.0,Bantamweight,Francisco Rivera,Edwin Figueroa,TKO (punches),2.0,260.0,Preliminary Card (Facebook)
227,UFC 156: Aldo vs. Edgar,2013-02-02,Mandalay Bay Events Center,Las Vegas, Nevada, US,10275.0,Flyweight,Joseph Benavidez,Ian McCall,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
227,UFC 156: Aldo vs. Edgar,2013-02-02,Mandalay Bay Events Center,Las Vegas, Nevada, US,10275.0,Featherweight,José Aldo (c),Frankie Edgar,"Decision (unanimous) (49–46, 49–46, 48–47)",5.0,300.0,Main card
227,UFC 156: Aldo vs. Edgar,2013-02-02,Mandalay Bay Events Center,Las Vegas, Nevada, US,10275.0,Heavyweight,Antônio Silva,Alistair Overeem,KO (punches),3.0,25.0,Main card
227,UFC 156: Aldo vs. Edgar,2013-02-02,Mandalay Bay Events Center,Las Vegas, Nevada, US,10275.0,Lightweight,Bobby Green,Jacob Volkmann,Submission (rear-naked choke),3.0,265.0,Preliminary Card (FX)
227,UFC 156: Aldo vs. Edgar,2013-02-02,Mandalay Bay Events Center,Las Vegas, Nevada, US,10275.0,Lightweight,Evan Dunham,Gleison Tibau,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Preliminary Card (FX)
227,UFC 156: Aldo vs. Edgar,2013-02-02,Mandalay Bay Events Center,Las Vegas, Nevada, US,10275.0,Welterweight,Demian Maia,Jon Fitch,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
227,UFC 156: Aldo vs. Edgar,2013-02-02,Mandalay Bay Events Center,Las Vegas, Nevada, US,10275.0,Light Heavyweight,Antônio Rogério Nogueira,Rashad Evans,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
227,UFC 156: Aldo vs. Edgar,2013-02-02,Mandalay Bay Events Center,Las Vegas, Nevada, US,10275.0,Lightweight,Isaac Vallie-Flagg,Yves Edwards,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Preliminary Card (FX)
227,UFC 156: Aldo vs. Edgar,2013-02-02,Mandalay Bay Events Center,Las Vegas, Nevada, US,10275.0,Welterweight,Tyron Woodley,Jay Hieron,KO (punches),1.0,36.0,Preliminary Card (FX)
226,UFC on Fox: Johnson vs. Dodson,2013-01-26,United Center,Chicago, Illinois, US,16091.0,Flyweight,Demetrious Johnson (c),John Dodson,"Decision (unanimous) (48–47, 49–46, 48–47)",5.0,300.0,Main card
226,UFC on Fox: Johnson vs. Dodson,2013-01-26,United Center,Chicago, Illinois, US,16091.0,Lightweight,T. J. Grant,Matt Wiman,KO (elbows and punches),1.0,291.0,Preliminary card (FX)
226,UFC on Fox: Johnson vs. Dodson,2013-01-26,United Center,Chicago, Illinois, US,16091.0,Welterweight,David Mitchell,Simeon Thoresen,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (Facebook)
226,UFC on Fox: Johnson vs. Dodson,2013-01-26,United Center,Chicago, Illinois, US,16091.0,Light Heavyweight,Glover Teixeira,Quinton Jackson,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Main card
226,UFC on Fox: Johnson vs. Dodson,2013-01-26,United Center,Chicago, Illinois, US,16091.0,Lightweight,Anthony Pettis,Donald Cerrone,KO (body kick),1.0,155.0,Main card
226,UFC on Fox: Johnson vs. Dodson,2013-01-26,United Center,Chicago, Illinois, US,16091.0,Middleweight,Rafael Natal,Sean Spencer,Submission (arm-triangle choke),3.0,133.0,Preliminary card (FX)
226,UFC on Fox: Johnson vs. Dodson,2013-01-26,United Center,Chicago, Illinois, US,16091.0,Light Heavyweight,Ryan Bader,Vladimir Matyushenko,Submission (guillotine choke),1.0,50.0,Preliminary card (FX)
226,UFC on Fox: Johnson vs. Dodson,2013-01-26,United Center,Chicago, Illinois, US,16091.0,Heavyweight,Shawn Jordan,Mike Russow,TKO (punches),2.0,228.0,Preliminary card (FX)
226,UFC on Fox: Johnson vs. Dodson,2013-01-26,United Center,Chicago, Illinois, US,16091.0,Featherweight,Clay Guida,Hatsu Hioki,"Decision (split) (28–29, 30–27, 29–28)",3.0,300.0,Preliminary card (FX)
226,UFC on Fox: Johnson vs. Dodson,2013-01-26,United Center,Chicago, Illinois, US,16091.0,Featherweight,Ricardo Lamas,Erik Koch,TKO (elbows),2.0,152.0,Main card
226,UFC on Fox: Johnson vs. Dodson,2013-01-26,United Center,Chicago, Illinois, US,16091.0,Welterweight,Pascal Krauss,Mike Stumpf,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (FX)
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Welterweight,Georges St-Pierre (c),Johny Hendricks,"Decision (split) (48–47, 47–48, 48–47)",5.0,300.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Bantamweight,Renan Barão (ic),Eddie Wineland,TKO (spinning back kick and punches),2.0,26.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Bantamweight,Renan Barão (ic),Michael McDonald,Submission (arm-triangle choke),4.0,237.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Lightweight,Benson Henderson (c),Gilbert Melendez,"Decision (split) (47–48, 48–47, 48–47)",5.0,300.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Featherweight,José Aldo (c),Chan Sung Jung,TKO (punches),4.0,120.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Light Heavyweight,Jon Jones (c),Alexander Gustafsson,"Decision (unanimous) (48–47, 48–47, 49–46)",5.0,300.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Heavyweight,Cain Velasquez (c),Antônio Silva,TKO (punches),1.0,81.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Women's Bantamweight,Ronda Rousey (c),Liz Carmouche,Submission (armbar),1.0,289.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Middleweight,Chris Weidman,Anderson Silva (c),KO (punches),2.0,78.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Flyweight,Demetrious Johnson (c),Joseph Benavidez,KO (punches),1.0,128.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Women's Bantamweight,Ronda Rousey (c),Miesha Tate,Submission (armbar),3.0,58.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Flyweight,Demetrious Johnson (c),John Dodson,"Decision (unanimous) (49–46, 48–47, 48–47)",5.0,300.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Flyweight,Demetrious Johnson (c),John Moraga,Submission (armbar),5.0,223.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Heavyweight,Cain Velasquez (c),Junior dos Santos,TKO (punches),5.0,189.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Light Heavyweight,Jon Jones (c),Chael Sonnen,TKO (elbows and punches),1.0,273.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Featherweight,José Aldo (c),Frankie Edgar,"Decision (unanimous) (49–46, 49–46, 48–47)",5.0,300.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Middleweight,Chris Weidman (c),Anderson Silva,TKO (leg injury),2.0,76.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Lightweight,Anthony Pettis,Benson Henderson (c),Verbal Submission (armbar),1.0,271.0,Main card
225,UFC on FX: Belfort vs. Bisping,2013-01-19,Ginásio do Ibirapuera,,São Paulo, Brazil,9116.0,Welterweight,Georges St-Pierre (c),Nick Diaz,"Decision (unanimous) (50–45, 50–45, 50–45)",5.0,300.0,Main card
224,UFC 155: dos Santos vs. Velasquez 2,2012-12-29,MGM Grand Garden Arena,Las Vegas, Nevada, US,13561.0,Lightweight,Jim Miller,Joe Lauzon,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
224,UFC 155: dos Santos vs. Velasquez 2,2012-12-29,MGM Grand Garden Arena,Las Vegas, Nevada, US,13561.0,Middleweight,Costas Philippou,Tim Boetsch,TKO (punches),3.0,131.0,Main card
