event_num,event,date,venue,attendance,city,state,country,weight_class,winner,loser,method,round,time,fight_card,event_name,link
107,Bellator 107,2013-11-08,WinStar World Casino,,Thackerville, Oklahoma, US,Catchweight (156 lb),Chris Jones,Robert White,Decision (unanimous),3.0,300.0,Unaired,Bellator 107,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
107,Bellator 107,2013-11-08,WinStar World Casino,,Thackerville, Oklahoma, US,Catchweight (156 lb),Chris Jones,Robert White,Decision (unanimous),3.0,300.0,Unaired,Bellator 107,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
107,Bellator 107,2013-11-08,WinStar World Casino,,Thackerville, Oklahoma, US,Bantamweight,Joe Warren,Travis Marx,TKO (knee and punches),2.0,114.0,Main card,Bellator 107,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
107,Bellator 107,2013-11-08,WinStar World Casino,,Thackerville, Oklahoma, US,Heavyweight,Cheick Kongo,Peter Graham,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Main card,Bellator 107,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
107,Bellator 107,2013-11-08,WinStar World Casino,,Thackerville, Oklahoma, US,Lightweight,Patricky Freire,Edson Berto,"Decision (unanimous) (30-27, 29-28, 30-27)",3.0,300.0,Preliminary Card (Spike.com),Bellator 107,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
107,Bellator 107,2013-11-08,WinStar World Casino,,Thackerville, Oklahoma, US,Heavyweight,Raphael Butler,Josh Burns,Verbal submission (punches),1.0,134.0,Preliminary Card (Spike.com),Bellator 107,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
107,Bellator 107,2013-11-08,WinStar World Casino,,Thackerville, Oklahoma, US,Light Heavyweight,Linton Vassell,Matt Jones,"Decision (unanimous) (30-27, 30-26, 30-26)",3.0,300.0,Preliminary Card (Spike.com),Bellator 107,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
107,Bellator 107,2013-11-08,WinStar World Casino,,Thackerville, Oklahoma, US,Light Heavyweight,Linton Vassell,Matt Jones,"Decision (unanimous) (30-27, 30-26, 30-26)",3.0,300.0,Preliminary Card (Spike.com),Bellator 107,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
107,Bellator 107,2013-11-08,WinStar World Casino,,Thackerville, Oklahoma, US,Middleweight,Brennan Ward,Mikkel Parlo,TKO (punches),2.0,99.0,Main card,Bellator 107,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
107,Bellator 107,2013-11-08,WinStar World Casino,,Thackerville, Oklahoma, US,Middleweight,Jonas Billstein,Cortez Coleman,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Preliminary Card (Spike.com),Bellator 107,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
107,Bellator 107,2013-11-08,WinStar World Casino,,Thackerville, Oklahoma, US,Light Heavyweight,Mike Mucitelli,Ryan McCurdy,"Decision (unanimous) (29-28, 29-28, 29-28)",3.0,300.0,Preliminary Card (Spike.com),Bellator 107,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
107,Bellator 107,2013-11-08,WinStar World Casino,,Thackerville, Oklahoma, US,Catchweight (156 lb),Chris Jones,Robert White,Decision (unanimous),3.0,300.0,Unaired,Bellator 107,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
107,Bellator 107,2013-11-08,WinStar World Casino,,Thackerville, Oklahoma, US,Lightweight,Patricky Freire,Edson Berto,"Decision (unanimous) (30-27, 29-28, 30-27)",3.0,300.0,Preliminary Card (Spike.com),Bellator 107,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Lightweight,Josh Smith,Darren Smith,"Decision (unanimous) (29-28, 29-28, 29-28)",3.0,300.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Catchweight (150 lb),Cleber Luciano,Joe Camacho,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Welterweight,Jesse Juarez,Joe Williams,Submission (guillotine choke),1.0,57.0,Unaired,Bellator 106,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Lightweight,Josh Smith,Darren Smith,"Decision (unanimous) (29-28, 29-28, 29-28)",3.0,300.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Light Heavyweight,Brandon Halsey,Hector Ramirez,TKO (punches),1.0,52.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Lightweight,Josh Smith,Darren Smith,"Decision (unanimous) (29-28, 29-28, 29-28)",3.0,300.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Featherweight,Daniel Mason-Straus,Pat Curran (c),"Decision (unanimous) (49-45, 48-46, 48-46)",5.0,300.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Featherweight,Mike Richman,Akop Stepanyan,TKO (punches),1.0,245.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Light Heavyweight,Emanuel Newton,Muhammed Lawal,"Decision (unanimous) (49-46, 49-46, 49-46)",5.0,300.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Light Heavyweight,Brandon Halsey,Hector Ramirez,TKO (punches),1.0,52.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Light Heavyweight,Emanuel Newton,Muhammed Lawal,"Decision (unanimous) (49-46, 49-46, 49-46)",5.0,300.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Catchweight (150 lb),Cleber Luciano,Joe Camacho,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Welterweight,Joe Riggs,Mike Bronzoulis,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Welterweight,Joe Riggs,Mike Bronzoulis,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Light Heavyweight,Emanuel Newton,Muhammed Lawal,"Decision (unanimous) (49-46, 49-46, 49-46)",5.0,300.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Lightweight,Mike Guymon,Aaron Miller,Submission (triangle choke),2.0,260.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Featherweight,Daniel Mason-Straus,Pat Curran (c),"Decision (unanimous) (49-45, 48-46, 48-46)",5.0,300.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Lightweight,Eddie Alvarez,Michael Chandler (c),"Decision (split) (48-47, 47-48, 48-47)",5.0,300.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Featherweight,Daniel Mason-Straus,Pat Curran (c),"Decision (unanimous) (49-45, 48-46, 48-46)",5.0,300.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Light Heavyweight,Brandon Halsey,Hector Ramirez,TKO (punches),1.0,52.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Featherweight,Mike Richman,Akop Stepanyan,TKO (punches),1.0,245.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Featherweight,Mike Richman,Akop Stepanyan,TKO (punches),1.0,245.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Welterweight,Joe Riggs,Mike Bronzoulis,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Catchweight (150 lb),Cleber Luciano,Joe Camacho,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Welterweight,Jesse Juarez,Joe Williams,Submission (guillotine choke),1.0,57.0,Unaired,Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Welterweight,Cristiano Souza,Alejandro Garcia,Submission (rear naked choke),3.0,186.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Lightweight,Eddie Alvarez,Michael Chandler (c),"Decision (split) (48-47, 47-48, 48-47)",5.0,300.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Welterweight,Cristiano Souza,Alejandro Garcia,Submission (rear naked choke),3.0,186.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Lightweight,Eddie Alvarez,Michael Chandler (c),"Decision (split) (48-47, 47-48, 48-47)",5.0,300.0,Main card,Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Lightweight,Mike Guymon,Aaron Miller,Submission (triangle choke),2.0,260.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Lightweight,Mike Guymon,Aaron Miller,Submission (triangle choke),2.0,260.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Welterweight,Cristiano Souza,Alejandro Garcia,Submission (rear naked choke),3.0,186.0,Preliminary Card (Spike.com),Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
106,Bellator 106,2013-11-02,Convention and Entertainment Center,6596.0,Long Beach, California, US,Welterweight,Jesse Juarez,Joe Williams,Submission (guillotine choke),1.0,57.0,Unaired,Bellator 106,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Bantamweight,Luis Nogueira,Frank Baca,Submission (arm triangle choke),1.0,281.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Light Heavyweight,Volkan Oezdemir,Josh Lanier,TKO (strikes),1.0,193.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Bantamweight,Luis Nogueira,Frank Baca,Submission (arm triangle choke),1.0,281.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Middleweight,Eddie Larrea,Rocky Ramirez,Submission (heel hook),2.0,105.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Light Heavyweight,Volkan Oezdemir,Josh Lanier,TKO (strikes),1.0,193.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Lightweight,Alexander Sarnavskiy,Ricardo Tirloni,Submission (triangle choke),1.0,68.0,Main card,Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Middleweight,Eugene Fadiora,Keith Berry,TKO (elbows),2.0,259.0,Main card,Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Featherweight,Desmond Green,Angelo Sanchez,TKO (cut),2.0,64.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Lightweight,Alexander Sarnavskiy,Ricardo Tirloni,Submission (triangle choke),1.0,68.0,Main card,Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Heavyweight,Siala-Mou Siliga,Ron Sparks,Submission (keylock),1.0,172.0,Main card,Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Bantamweight,Steve Garcia,Shawn Bunch,TKO (punches),3.0,209.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Lightweight,Will Brooks,Saad Awad,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Main card,Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Heavyweight,Raphael Butler,Joseph Bryant,TKO (strikes),1.0,64.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Bantamweight,Steve Garcia,Shawn Bunch,TKO (punches),3.0,209.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Middleweight,Eddie Larrea,Rocky Ramirez,Submission (heel hook),2.0,105.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Middleweight,Eddie Larrea,Rocky Ramirez,Submission (heel hook),2.0,105.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Lightweight,Alexander Sarnavskiy,Ricardo Tirloni,Submission (triangle choke),1.0,68.0,Main card,Bellator 105,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Heavyweight,Raphael Butler,Joseph Bryant,TKO (strikes),1.0,64.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Middleweight,Eugene Fadiora,Keith Berry,TKO (elbows),2.0,259.0,Main card,Bellator 105,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Bantamweight,Luis Nogueira,Frank Baca,Submission (arm triangle choke),1.0,281.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Bantamweight,Steve Garcia,Shawn Bunch,TKO (punches),3.0,209.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Featherweight,Desmond Green,Angelo Sanchez,TKO (cut),2.0,64.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Heavyweight,Siala-Mou Siliga,Ron Sparks,Submission (keylock),1.0,172.0,Main card,Bellator 105,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Light Heavyweight,Volkan Oezdemir,Josh Lanier,TKO (strikes),1.0,193.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Lightweight,Will Brooks,Saad Awad,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Main card,Bellator 105,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Heavyweight,Siala-Mou Siliga,Ron Sparks,Submission (keylock),1.0,172.0,Main card,Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Bantamweight,Jesse Brock,Adrian Cruz,Decision (unanimous),3.0,300.0,Unaired,Bellator 105,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Middleweight,Eugene Fadiora,Keith Berry,TKO (elbows),2.0,259.0,Main card,Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Lightweight,Will Brooks,Saad Awad,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Main card,Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Featherweight,Desmond Green,Angelo Sanchez,TKO (cut),2.0,64.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Heavyweight,Raphael Butler,Joseph Bryant,TKO (strikes),1.0,64.0,Preliminary Card (Spike.com),Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Bantamweight,Jesse Brock,Adrian Cruz,Decision (unanimous),3.0,300.0,Unaired,Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
105,Bellator 105,2013-10-25,Santa Ana Star Center,,Rio Rancho, New Mexico, US,Bantamweight,Jesse Brock,Adrian Cruz,Decision (unanimous),3.0,300.0,Unaired,Bellator 105,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Welterweight,Ron Keslar,War Machine,Technical Submission (rear naked choke),1.0,211.0,Main card,Bellator 104,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Catchweight (161 lb),Cliff Wright,Derek Loffer,Submission (armbar),2.0,268.0,Preliminary Card (Spike.com),Bellator 104,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Catchweight (150 lb),Rob Emerson,Jared Downing,Submission (inverted heel hook),1.0,104.0,Preliminary Card (Spike.com),Bellator 104,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Catchweight (150 lb),Rob Emerson,Jared Downing,Submission (inverted heel hook),1.0,104.0,Preliminary Card (Spike.com),Bellator 104,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Catchweight (150 lb),Rob Emerson,Jared Downing,Submission (inverted heel hook),1.0,104.0,Preliminary Card (Spike.com),Bellator 104,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Welterweight,Ron Keslar,War Machine,Technical Submission (rear naked choke),1.0,211.0,Main card,Bellator 104,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Welterweight,Paul Bradley,Karl Amoussou,"Decision (unanimous) (29-28, 29-28, 29-28)",3.0,300.0,Preliminary Card (Spike.com),Bellator 104,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Middleweight,Kendall Grove,Joe Vedepo,"Decision (unanimous) (29-28, 30-27, 30-27)",3.0,300.0,Main card,Bellator 104,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Welterweight,Rick Hawn,Brent Weedman,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Main card,Bellator 104,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Catchweight (160 lb),Brandon Girtz,Mike Estus,Submission (armbar),1.0,265.0,Preliminary Card (Spike.com),Bellator 104,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Welterweight,Rick Hawn,Brent Weedman,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Main card,Bellator 104,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Welterweight,Paul Bradley,Karl Amoussou,"Decision (unanimous) (29-28, 29-28, 29-28)",3.0,300.0,Preliminary Card (Spike.com),Bellator 104,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Lightweight,Paul Sass,Rod Montoya,Submission (toe hold),1.0,121.0,Preliminary Card (Spike.com),Bellator 104,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Heavyweight,Peter Graham,Eric Prindle,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Main card,Bellator 104,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_2013_Summer_Series
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Heavyweight,Peter Graham,Eric Prindle,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Main card,Bellator 104,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Catchweight (160 lb),Brandon Girtz,Mike Estus,Submission (armbar),1.0,265.0,Preliminary Card (Spike.com),Bellator 104,https://en.wikipedia.org//wiki/Bellator_Fighting_Championships:_Season_Eight
104,Bellator 104,2013-10-18,U.S. Cellular Center,,Cedar Rapids, Iowa, US,Catchweight (161 lb),Cliff Wright,Derek Loffer,Submission (armbar),2.0,268.0,Preliminary Card (Spike.com),Bellator 104,https://en.wikipedia.org//wiki/Bellator_MMA:_Season_Nine
