event_num,event,date,venue,city,state,country,attendance,weight_class,winner,loser,method,round,time,notes,fight_card,event_name
24,ONE FC: Dynasty of Champions (Beijing),2014-12-19,Olympic Sports Center Gymnasium,,Beijing, China,5371.0,Flyweight,Wei Bin Li,Jie Hao Yi,Submission (armbar),1.0,171.0,[f],Main card,ONE Fighting Championship: Dynasty of Champions (Beijing)
23,ONE FC: Warrior's Way,2014-12-05,SM Mall of Asia Arena,,Pasay, Philippines,16945.0,Lightweight,Timofey Nastyukhin,Eduard Folayang,KO (flying knee and soccer kicks),1.0,191.0,,Main card,ONE Fighting Championship: Warrior's Way
23,ONE FC: Warrior's Way,2014-12-05,SM Mall of Asia Arena,,Pasay, Philippines,16945.0,Flyweight,Dejdamrong Sor Amnuaysirichoke,Rene Catalan,KO (knee),1.0,150.0,,Main card,ONE Fighting Championship: Warrior's Way
23,ONE FC: Warrior's Way,2014-12-05,SM Mall of Asia Arena,,Pasay, Philippines,16945.0,Cruiserweight,Roger Gracie,James McSweeney,TKO (strikes),3.0,195.0,,Main card,ONE Fighting Championship: Warrior's Way
23,ONE FC: Warrior's Way,2014-12-05,SM Mall of Asia Arena,,Pasay, Philippines,16945.0,Cruiserweight,Jake Butler,Sylvain Potard,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Warrior's Way
23,ONE FC: Warrior's Way,2014-12-05,SM Mall of Asia Arena,,Pasay, Philippines,16945.0,Heavyweight,Brandon Vera,Igor Subora,TKO (punch and soccer kicks),1.0,234.0,,Main card,ONE Fighting Championship: Warrior's Way
23,ONE FC: Warrior's Way,2014-12-05,SM Mall of Asia Arena,,Pasay, Philippines,16945.0,Women's Flyweight,Ana Julaton,Walaa Abbas Mohamed Kamaly,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Warrior's Way
23,ONE FC: Warrior's Way,2014-12-05,SM Mall of Asia Arena,,Pasay, Philippines,16945.0,Bantamweight,Kevin Belingon,Koetsu Okazaki,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Warrior's Way
23,ONE FC: Warrior's Way,2014-12-05,SM Mall of Asia Arena,,Pasay, Philippines,16945.0,Featherweight,Herbert Burns,Honorio Banario,Submission (rear-naked choke),1.0,239.0,,Main card,ONE Fighting Championship: Warrior's Way
23,ONE FC: Warrior's Way,2014-12-05,SM Mall of Asia Arena,,Pasay, Philippines,16945.0,Bantamweight,Bibiano Fernandes,Dae Hwan Kim,Submission (rear-naked choke),2.0,76.0,[a],Main card,ONE Fighting Championship: Warrior's Way
23,ONE FC: Warrior's Way,2014-12-05,SM Mall of Asia Arena,,Pasay, Philippines,16945.0,Women's Atomweight,Jujeath Nagaowa,Tharoth Sam,TKO (punches),2.0,214.0,,Main card,ONE Fighting Championship: Warrior's Way
22,ONE FC: Battle of the Lions,2014-11-07,Singapore Indoor Stadium,,Kallang, Singapore,11284.0,Featherweight,Major Overall,Cary Bullos,Submission (rear-naked choke),1.0,29.0,,Main card,ONE Fighting Championship: Battle of the Lions
22,ONE FC: Battle of the Lions,2014-11-07,Singapore Indoor Stadium,,Kallang, Singapore,11284.0,Middleweight,Tatsuya Mizuno,Brayan Rafiq,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Battle of the Lions
22,ONE FC: Battle of the Lions,2014-11-07,Singapore Indoor Stadium,,Kallang, Singapore,11284.0,Lightweight,Koji Ando,Zorobabel Moreira,TKO (punches and stomps),3.0,261.0,,Main card,ONE Fighting Championship: Battle of the Lions
22,ONE FC: Battle of the Lions,2014-11-07,Singapore Indoor Stadium,,Kallang, Singapore,11284.0,Welterweight,Jeff Huang,Zuli Silawanto,Submission (rear-naked choke),1.0,190.0,,Preliminary card,ONE Fighting Championship: Battle of the Lions
22,ONE FC: Battle of the Lions,2014-11-07,Singapore Indoor Stadium,,Kallang, Singapore,11284.0,Featherweight,Martin Nguyen,Rocky Batolbatol,Submission (rear-naked choke),2.0,130.0,,Main card,ONE Fighting Championship: Battle of the Lions
22,ONE FC: Battle of the Lions,2014-11-07,Singapore Indoor Stadium,,Kallang, Singapore,11284.0,Middleweight,Igor Svirid,Leandro Ataides,TKO (punches),1.0,17.0,[a],Main card,ONE Fighting Championship: Battle of the Lions
22,ONE FC: Battle of the Lions,2014-11-07,Singapore Indoor Stadium,,Kallang, Singapore,11284.0,Women’s Atomweight,Kirstie Gannaway,Adek Omar,Submission (triangle choke),1.0,154.0,,Preliminary card,ONE Fighting Championship: Battle of the Lions
22,ONE FC: Battle of the Lions,2014-11-07,Singapore Indoor Stadium,,Kallang, Singapore,11284.0,Welterweight,Christophe Vandijck,Dwayne Hinds,Submission (punches),1.0,160.0,,Main card,ONE Fighting Championship: Battle of the Lions
22,ONE FC: Battle of the Lions,2014-11-07,Singapore Indoor Stadium,,Kallang, Singapore,11284.0,Featherweight,Amir Khan,Waqar Umar,KO (elbows),1.0,85.0,,Preliminary card,ONE Fighting Championship: Battle of the Lions
22,ONE FC: Battle of the Lions,2014-11-07,Singapore Indoor Stadium,,Kallang, Singapore,11284.0,Welterweight,Luis Santos,Bakhtiyar Abbasov,Submission (stomp),1.0,53.0,[b],Main card,ONE Fighting Championship: Battle of the Lions
21,ONE FC: Roar of the Tigers,2014-10-17,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,9839.0,Lightweight,Peter Davis,Vaughn Donayre,TKO (elbows),1.0,290.0,,Main card,ONE Fighting Championship: Roar of the Tigers
21,ONE FC: Roar of the Tigers,2014-10-17,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,9839.0,Women's Strawweight,Ann Osman,Aya Saeid Saber,TKO (elbows),1.0,195.0,,Main card,ONE Fighting Championship: Roar of the Tigers
21,ONE FC: Roar of the Tigers,2014-10-17,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,9839.0,Bantamweight,Anatpong Bunrad,Marc Marcellinus,KO (soccer kick),1.0,26.0,,Preliminary card,ONE Fighting Championship: Roar of the Tigers
21,ONE FC: Roar of the Tigers,2014-10-17,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,9839.0,Featherweight,Ev Ting,Edward Kelly,KO (head kick),2.0,268.0,,Main card,ONE Fighting Championship: Roar of the Tigers
21,ONE FC: Roar of the Tigers,2014-10-17,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,9839.0,Bantamweight,Stephen Langdown,Raymond Tan,KO (elbows and soccer kick),1.0,148.0,,Main card,ONE Fighting Championship: Roar of the Tigers
21,ONE FC: Roar of the Tigers,2014-10-17,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,9839.0,Featherweight,Bashir Ahmad,Tanaphong Khunhankaew,Submission (rear-naked choke),1.0,278.0,,Main card,ONE Fighting Championship: Roar of the Tigers
21,ONE FC: Roar of the Tigers,2014-10-17,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,9839.0,Featherweight,Marat Gafurov,Rob Lisita,Submission (rear-naked choke),1.0,68.0,,Main card,ONE Fighting Championship: Roar of the Tigers
21,ONE FC: Roar of the Tigers,2014-10-17,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,9839.0,Flyweight,Dejdamrong Sor Amnuaysirichoke,Saiful Merican,Submission (armbar),2.0,132.0,,Main card,ONE Fighting Championship: Roar of the Tigers
21,ONE FC: Roar of the Tigers,2014-10-17,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,9839.0,Welterweight,Hesham Hiba,Mohammad Sotounzadeh,TKO (punches),2.0,62.0,,Preliminary card,ONE Fighting Championship: Roar of the Tigers
20,ONE FC: Rise of the Kingdom,2014-09-12,Koh Pich Theatre,,Phnom Penh, Cambodia,2745.0,Featherweight,Samang Dun,Chan Rothana,DQ (illegal stomp),1.0,,[b],Main card,ONE Fighting Championship: Rise of the Kingdom
20,ONE FC: Rise of the Kingdom,2014-09-12,Koh Pich Theatre,,Phnom Penh, Cambodia,2745.0,Lightweight,Caros Fodor,Vincent Latoel,Submission (rear-naked choke),2.0,283.0,,Main card,ONE Fighting Championship: Rise of the Kingdom
20,ONE FC: Rise of the Kingdom,2014-09-12,Koh Pich Theatre,,Phnom Penh, Cambodia,2745.0,Featherweight,Chan Rothana,Prak Chansin,TKO (punches),1.0,272.0,[e],Main card,ONE Fighting Championship: Rise of the Kingdom
20,ONE FC: Rise of the Kingdom,2014-09-12,Koh Pich Theatre,,Phnom Penh, Cambodia,2745.0,Featherweight,Amir Khan,Jian Kai Chee,TKO (punches),1.0,145.0,,Main card,ONE Fighting Championship: Rise of the Kingdom
20,ONE FC: Rise of the Kingdom,2014-09-12,Koh Pich Theatre,,Phnom Penh, Cambodia,2745.0,Lightweight,Arnaud Lepont,Suasday Chau,TKO (elbows and punches),1.0,141.0,,Main card,ONE Fighting Championship: Rise of the Kingdom
20,ONE FC: Rise of the Kingdom,2014-09-12,Koh Pich Theatre,,Phnom Penh, Cambodia,2745.0,Featherweight,Meas Meu,Chan Heng,Submission (rear-naked choke),1.0,247.0,[d],Main card,ONE Fighting Championship: Rise of the Kingdom
20,ONE FC: Rise of the Kingdom,2014-09-12,Koh Pich Theatre,,Phnom Penh, Cambodia,2745.0,Women's Catchweight,Tharoth Sam,Vy Srey Chai,Technical Submission (armbar),1.0,247.0,,Main card,ONE Fighting Championship: Rise of the Kingdom
20,ONE FC: Rise of the Kingdom,2014-09-12,Koh Pich Theatre,,Phnom Penh, Cambodia,2745.0,Flyweight,Adriano Moraes,Geje Eustaquio,Submission (guillotine choke),2.0,234.0,[a],Main card,ONE Fighting Championship: Rise of the Kingdom
20,ONE FC: Rise of the Kingdom,2014-09-12,Koh Pich Theatre,,Phnom Penh, Cambodia,2745.0,Bantamweight,Ming Yen Sung,Radeem Rahman,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Rise of the Kingdom
20,ONE FC: Rise of the Kingdom,2014-09-12,Koh Pich Theatre,,Phnom Penh, Cambodia,2745.0,Featherweight,Samang Dun,Chin Heng,TKO (punches),1.0,154.0,[c],Main card,ONE Fighting Championship: Rise of the Kingdom
19,ONE FC: Reign of Champions,2014-08-29,Dubai World Trade Centre,,Dubai, United Arab Emirates,5693.0,Welterweight,Ben Askren,Nobutatsu Suzuki (c),TKO (punches),1.0,84.0,[b],Main card,ONE Fighting Championship: Reign of Champions
19,ONE FC: Reign of Champions,2014-08-29,Dubai World Trade Centre,,Dubai, United Arab Emirates,5693.0,Flyweight,Dejdamrong Sor Amnuaysirichoke,Ali Yaakub,Submission (rear-naked choke),1.0,154.0,,Preliminary card,ONE Fighting Championship: Reign of Champions
19,ONE FC: Reign of Champions,2014-08-29,Dubai World Trade Centre,,Dubai, United Arab Emirates,5693.0,Cruiserweight,James McSweeney,Cristiano Kaminishi,KO (punch & soccer kick),1.0,77.0,,Main card,ONE Fighting Championship: Reign of Champions
19,ONE FC: Reign of Champions,2014-08-29,Dubai World Trade Centre,,Dubai, United Arab Emirates,5693.0,Featherweight,Herbert Burns,Hiroshige Tanaka,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Reign of Champions
19,ONE FC: Reign of Champions,2014-08-29,Dubai World Trade Centre,,Dubai, United Arab Emirates,5693.0,Lightweight,Shinya Aoki (c),Kamal Shalorus,Submission (rear-naked choke),1.0,135.0,[a],Main card,ONE Fighting Championship: Reign of Champions
19,ONE FC: Reign of Champions,2014-08-29,Dubai World Trade Centre,,Dubai, United Arab Emirates,5693.0,Featherweight,Jadamba Narantungalag,Koji Oishi (c),Decision (unanimous),5.0,300.0,[c],Main card,ONE Fighting Championship: Reign of Champions
19,ONE FC: Reign of Champions,2014-08-29,Dubai World Trade Centre,,Dubai, United Arab Emirates,5693.0,Catchweight (167 lb),Mohamad Walid,Vaughn Donayre,Submission (armbar),1.0,65.0,,Preliminary card,ONE Fighting Championship: Reign of Champions
19,ONE FC: Reign of Champions,2014-08-29,Dubai World Trade Centre,,Dubai, United Arab Emirates,5693.0,Lightweight,Roger Huerta,Christian Holley,TKO (punches),1.0,193.0,,Main card,ONE Fighting Championship: Reign of Champions
19,ONE FC: Reign of Champions,2014-08-29,Dubai World Trade Centre,,Dubai, United Arab Emirates,5693.0,Women's Flyweight,Ann Osman,Ana Julaton,Decision (split),3.0,300.0,,Preliminary card,ONE Fighting Championship: Reign of Champions
18,ONE FC: War of Dragons,2014-07-11,National Taiwan University Sports Center,,Taipei, Taiwan,4007.0,Featherweight,Eric Kelly,Rob Lisita,Submission (rear-naked choke),2.0,222.0,[a],Main card,ONE Fighting Championship: War of Dragons
18,ONE FC: War of Dragons,2014-07-11,National Taiwan University Sports Center,,Taipei, Taiwan,4007.0,Cruiserweight,Jake Butler,Mohamed Ali,TKO (strikes),3.0,81.0,,Main card,ONE Fighting Championship: War of Dragons
18,ONE FC: War of Dragons,2014-07-11,National Taiwan University Sports Center,,Taipei, Taiwan,4007.0,Bantamweight,Sung Ming Yen,Nicholas Lee,Submission (guillotine choke),1.0,70.0,,Main card,ONE Fighting Championship: War of Dragons
18,ONE FC: War of Dragons,2014-07-11,National Taiwan University Sports Center,,Taipei, Taiwan,4007.0,Bantamweight,Koetsu Okazaki,Yusup Saadulaev,TKO (punches),2.0,261.0,,Main card,ONE Fighting Championship: War of Dragons
18,ONE FC: War of Dragons,2014-07-11,National Taiwan University Sports Center,,Taipei, Taiwan,4007.0,Heavyweight,Chi Lewis Parry,Alain Ngalani,KO (elbows),1.0,251.0,,Main card,ONE Fighting Championship: War of Dragons
18,ONE FC: War of Dragons,2014-07-11,National Taiwan University Sports Center,,Taipei, Taiwan,4007.0,Featherweight,Nathan Ng,Florian Garel,Submission (north-south choke),1.0,83.0,,Preliminary card,ONE Fighting Championship: War of Dragons
18,ONE FC: War of Dragons,2014-07-11,National Taiwan University Sports Center,,Taipei, Taiwan,4007.0,Heavyweight,Paul Cheng,Mahmoud Hassan,TKO (corner stoppage),2.0,300.0,,Main card,ONE Fighting Championship: War of Dragons
18,ONE FC: War of Dragons,2014-07-11,National Taiwan University Sports Center,,Taipei, Taiwan,4007.0,Welterweight,Jeff Huang,Bala Shetty,TKO (strikes),1.0,201.0,,Preliminary card,ONE Fighting Championship: War of Dragons
18,ONE FC: War of Dragons,2014-07-11,National Taiwan University Sports Center,,Taipei, Taiwan,4007.0,Catchweight (157 lb),Eliot Corley,Rayner Kinsiong,TKO (strikes),1.0,96.0,,Preliminary card,ONE Fighting Championship: War of Dragons
18,ONE FC: War of Dragons,2014-07-11,National Taiwan University Sports Center,,Taipei, Taiwan,4007.0,Lightweight,Koji Ando,Rafael Nunes,Submission (rear-naked choke),1.0,103.0,,Main card,ONE Fighting Championship: War of Dragons
17,ONE FC: Era of Champions,2014-06-14,Mata Elang International Stadium,,Jakarta, Indonesia,8125.0,Flyweight,Gianni Subba,Ruel Catalan,Submission (elbows),2.0,163.0,,Main card,ONE Fighting Championship: Era of Champions
17,ONE FC: Era of Champions,2014-06-14,Mata Elang International Stadium,,Jakarta, Indonesia,8125.0,Featherweight,Ev Ting,Yohan Mulia Legowo,TKO (knees and punches),1.0,275.0,,Main card,ONE Fighting Championship: Era of Champions
17,ONE FC: Era of Champions,2014-06-14,Mata Elang International Stadium,,Jakarta, Indonesia,8125.0,Welterweight,Mohammad Sotounzadeh,Zuli Silawanto,KO (slam and punches),1.0,144.0,,Preliminary card,ONE Fighting Championship: Era of Champions
17,ONE FC: Era of Champions,2014-06-14,Mata Elang International Stadium,,Jakarta, Indonesia,8125.0,Middleweight,Aung La Nsang,Mahmoud Salama,KO (punches),1.0,66.0,,Main card,ONE Fighting Championship: Era of Champions
17,ONE FC: Era of Champions,2014-06-14,Mata Elang International Stadium,,Jakarta, Indonesia,8125.0,Flyweight,Dejdamrong Sor Amnuaysirichoke,Jomanz Omanz,TKO (knees and punches),1.0,273.0,,Main card,ONE Fighting Championship: Era of Champions
17,ONE FC: Era of Champions,2014-06-14,Mata Elang International Stadium,,Jakarta, Indonesia,8125.0,Women's Bantamweight,Desi Rahayu,Ella Tang,Decision (unanimous),3.0,300.0,,Preliminary card,ONE Fighting Championship: Era of Champions
17,ONE FC: Era of Champions,2014-06-14,Mata Elang International Stadium,,Jakarta, Indonesia,8125.0,Flyweight,Adriano Moraes,Kosuke Suzuki,Submission (arm-triangle choke),3.0,85.0,[a],Main card,ONE Fighting Championship: Era of Champions
17,ONE FC: Era of Champions,2014-06-14,Mata Elang International Stadium,,Jakarta, Indonesia,8125.0,Bantamweight,Fransino Tirta,Sami Amin,Submission (rear-naked choke),1.0,68.0,,Main card,ONE Fighting Championship: Era of Champions
17,ONE FC: Era of Champions,2014-06-14,Mata Elang International Stadium,,Jakarta, Indonesia,8125.0,Flyweight,Geje Eustaquio,Kentaro Watanabe,Decision (unanimous),3.0,300.0,[b],Main card,ONE Fighting Championship: Era of Champions
16,ONE FC: Honor and Glory,2014-05-30,Singapore Indoor Stadium,,Kallang, Singapore,11001.0,Welterweight,Ben Askren,Bakhtiyar Abbasov,Submission (arm-triangle choke),1.0,261.0,,Main card,ONE Fighting Championship: Honor and Glory
16,ONE FC: Honor and Glory,2014-05-30,Singapore Indoor Stadium,,Kallang, Singapore,11001.0,Featherweight,Major Overall,Bruno Pucci,KO (punches and soccer kick),1.0,172.0,,Main card,ONE Fighting Championship: Honor and Glory
16,ONE FC: Honor and Glory,2014-05-30,Singapore Indoor Stadium,,Kallang, Singapore,11001.0,Catchweight (177 lb),Nik Harris,Brad Robinson,Decision (split),3.0,300.0,,Preliminary card,ONE Fighting Championship: Honor and Glory
16,ONE FC: Honor and Glory,2014-05-30,Singapore Indoor Stadium,,Kallang, Singapore,11001.0,Bantamweight,Radeem Rahman,Raymond Tan,TKO (punches),2.0,166.0,,Main card,ONE Fighting Championship: Honor and Glory
16,ONE FC: Honor and Glory,2014-05-30,Singapore Indoor Stadium,,Kallang, Singapore,11001.0,Bantamweight,Casey Suire,Stephen Langdown,Submission (rear-naked choke),1.0,199.0,,Preliminary card,ONE Fighting Championship: Honor and Glory
16,ONE FC: Honor and Glory,2014-05-30,Singapore Indoor Stadium,,Kallang, Singapore,11001.0,Lightweight,Caros Fodor,Willy Ni,Submission (kimura),1.0,209.0,,Main card,ONE Fighting Championship: Honor and Glory
16,ONE FC: Honor and Glory,2014-05-30,Singapore Indoor Stadium,,Kallang, Singapore,11001.0,Heavyweight,Alain Ngalani,Chi Lewis Parry,No Contest,1.0,,[a],Main card,ONE Fighting Championship: Honor and Glory
16,ONE FC: Honor and Glory,2014-05-30,Singapore Indoor Stadium,,Kallang, Singapore,11001.0,Featherweight,Jadamba Narantungalag,Honorio Banario,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Honor and Glory
16,ONE FC: Honor and Glory,2014-05-30,Singapore Indoor Stadium,,Kallang, Singapore,11001.0,Lightweight,Vincent Latoel,Eddie Ng,KO (punches),1.0,196.0,,Main card,ONE Fighting Championship: Honor and Glory
15,ONE FC: Rise of Heroes,2014-05-02,SM Mall of Asia Arena,,Pasay, Philippines,15847.0,Bantamweight,Rob Lisita,Yusuke Kawanago,TKO (punches),1.0,28.0,,Main card,ONE Fighting Championship: Rise of Heroes
15,ONE FC: Rise of Heroes,2014-05-02,SM Mall of Asia Arena,,Pasay, Philippines,15847.0,Women's Atomweight,Jujeath Nagaowa,Jeet Toshi,TKO (punches),2.0,67.0,,Preliminary card,ONE Fighting Championship: Rise of Heroes
15,ONE FC: Rise of Heroes,2014-05-02,SM Mall of Asia Arena,,Pasay, Philippines,15847.0,Flyweight,Eugene Toquero,Gianni Subba,Decision (unanimous),3.0,300.0,,Preliminary card,ONE Fighting Championship: Rise of Heroes
15,ONE FC: Rise of Heroes,2014-05-02,SM Mall of Asia Arena,,Pasay, Philippines,15847.0,Lightweight,Eduard Folayang,Kotetsu Boku,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Rise of Heroes
15,ONE FC: Rise of Heroes,2014-05-02,SM Mall of Asia Arena,,Pasay, Philippines,15847.0,Women's Flyweight,Ana Julaton,Aya-Saeid Saber,TKO (punches and elbows),3.0,240.0,,Main card,ONE Fighting Championship: Rise of Heroes
15,ONE FC: Rise of Heroes,2014-05-02,SM Mall of Asia Arena,,Pasay, Philippines,15847.0,Middleweight,Leandro Ataides,Tatsuya Mizuno,TKO (punches),1.0,47.0,,Main card,ONE Fighting Championship: Rise of Heroes
15,ONE FC: Rise of Heroes,2014-05-02,SM Mall of Asia Arena,,Pasay, Philippines,15847.0,Bantamweight,Bibiano Fernandes (c),Masakatsu Ueda,Decision (unanimous),5.0,300.0,[a],Main card,ONE Fighting Championship: Rise of Heroes
15,ONE FC: Rise of Heroes,2014-05-02,SM Mall of Asia Arena,,Pasay, Philippines,15847.0,Flyweight,Roy Docyogen,Joshua Alvarez,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Rise of Heroes
15,ONE FC: Rise of Heroes,2014-05-02,SM Mall of Asia Arena,,Pasay, Philippines,15847.0,Heavyweight,James McSweeney,Chris Lokteff,KO (flying knee),1.0,184.0,,Main card,ONE Fighting Championship: Rise of Heroes
14,ONE FC: War of Nations,2014-03-14,Stadium Negara,,Kuala Lumpur, Malaysia,7536.0,Catchweight (129 lb),Andrew Leone,Shinichi Kojima,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: War of Nations
14,ONE FC: War of Nations,2014-03-14,Stadium Negara,,Kuala Lumpur, Malaysia,7536.0,Featherweight,Herbert Burns,Harris Sarmiento,Decision (unanimous),3.0,300.0,,Preliminary card,ONE Fighting Championship: War of Nations
14,ONE FC: War of Nations,2014-03-14,Stadium Negara,,Kuala Lumpur, Malaysia,7536.0,Bantamweight,Dae Hwan Kim,Kevin Belingon,Submission (rear-naked choke),1.0,279.0,,Main card,ONE Fighting Championship: War of Nations
14,ONE FC: War of Nations,2014-03-14,Stadium Negara,,Kuala Lumpur, Malaysia,7536.0,Lightweight,Peter Davis,Waqar Umar,Submission (strikes),2.0,187.0,,Main card,ONE Fighting Championship: War of Nations
14,ONE FC: War of Nations,2014-03-14,Stadium Negara,,Kuala Lumpur, Malaysia,7536.0,Flyweight,Adriano Moraes,Yasuhiro Urushitani,Submission (rear-naked choke),2.0,228.0,,Main card,ONE Fighting Championship: War of Nations
14,ONE FC: War of Nations,2014-03-14,Stadium Negara,,Kuala Lumpur, Malaysia,7536.0,Welterweight,Nobutatsu Suzuki,Brock Larson,Decision (unanimous),5.0,300.0,[a],Main card,ONE Fighting Championship: War of Nations
14,ONE FC: War of Nations,2014-03-14,Stadium Negara,,Kuala Lumpur, Malaysia,7536.0,Lightweight,Kamal Shalorus,Ariel Sexton,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: War of Nations
14,ONE FC: War of Nations,2014-03-14,Stadium Negara,,Kuala Lumpur, Malaysia,7536.0,Flyweight,Saiful Merican,Khim Dima,Decision (split),3.0,300.0,,Preliminary card,ONE Fighting Championship: War of Nations
14,ONE FC: War of Nations,2014-03-14,Stadium Negara,,Kuala Lumpur, Malaysia,7536.0,Lightweight,Kotetsu Boku,Arnaud Lepont,TKO (punches),1.0,246.0,,Main card,ONE Fighting Championship: War of Nations
13,ONE FC: Moment of Truth,2013-12-06,SM Mall of Asia Arena,,Pasay, Philippines,13398.0,Bantamweight,Kevin Belingon,David Aranda Santacana,KO (punches),1.0,173.0,,Main card,ONE Fighting Championship: Moment of Truth
13,ONE FC: Moment of Truth,2013-12-06,SM Mall of Asia Arena,,Pasay, Philippines,13398.0,Bantamweight,Dae Hwan Kim,Thanh Vu,Submission (rear-naked choke),2.0,250.0,,Main card,ONE Fighting Championship: Moment of Truth
13,ONE FC: Moment of Truth,2013-12-06,SM Mall of Asia Arena,,Pasay, Philippines,13398.0,Featherweight,Herbert Burns,Edward Kelly,Submission (rear-naked choke),1.0,44.0,,Preliminary Card,ONE Fighting Championship: Moment of Truth
13,ONE FC: Moment of Truth,2013-12-06,SM Mall of Asia Arena,,Pasay, Philippines,13398.0,Flyweight,Ruel Catalan,Khim Dima,TKO (referee stoppage),1.0,215.0,,Preliminary Card,ONE Fighting Championship: Moment of Truth
13,ONE FC: Moment of Truth,2013-12-06,SM Mall of Asia Arena,,Pasay, Philippines,13398.0,Lightweight,Eduard Folayang,Vincent Latoel,Decision (unanimoua),3.0,300.0,,Main card,ONE Fighting Championship: Moment of Truth
13,ONE FC: Moment of Truth,2013-12-06,SM Mall of Asia Arena,,Pasay, Philippines,13398.0,Featherweight,Koji Oishi (c),Honorio Banario,KO (punch),3.0,102.0,[a],Main card,ONE Fighting Championship: Moment of Truth
13,ONE FC: Moment of Truth,2013-12-06,SM Mall of Asia Arena,,Pasay, Philippines,13398.0,Bantamweight,Koetsu Okazaki,Joshua Alvarez,Submission (rear-naked choke),2.0,193.0,,Preliminary Card,ONE Fighting Championship: Moment of Truth
13,ONE FC: Moment of Truth,2013-12-06,SM Mall of Asia Arena,,Pasay, Philippines,13398.0,Heavyweight,Paul Cheng,Alain Ngalani,Submission (verbal tapout),1.0,294.0,,Main card,ONE Fighting Championship: Moment of Truth
13,ONE FC: Moment of Truth,2013-12-06,SM Mall of Asia Arena,,Pasay, Philippines,13398.0,Lightweight,Vuyisile Colossa,Caros Fodor,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Moment of Truth
13,ONE FC: Moment of Truth,2013-12-06,SM Mall of Asia Arena,,Pasay, Philippines,13398.0,Flyweight,Geje Eustaquio,Eugene Toquero,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Moment of Truth
12,ONE FC: Warrior Spirit,2013-11-15,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,7041.0,Bantamweight,Casey Suire,Raymond Tan,Submission (Guillotine choke),1.0,208.0,,Preliminary Card,ONE Fighting Championship: Warrior Spirit
12,ONE FC: Warrior Spirit,2013-11-15,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,7041.0,Flyweight,Gianni Subba,Chen Yun Ting,TKO (elbows),1.0,183.0,,Main card,ONE Fighting Championship: Warrior Spirit
12,ONE FC: Warrior Spirit,2013-11-15,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,7041.0,Lightweight,Peter Davis,Alaa Mazloum,Submission (rear naked choke),2.0,83.0,,Main card,ONE Fighting Championship: Warrior Spirit
12,ONE FC: Warrior Spirit,2013-11-15,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,7041.0,Heavyweight,Chris Lokteff,Tony Johnson,Decision (split),3.0,300.0,,Main card,ONE Fighting Championship: Warrior Spirit
12,ONE FC: Warrior Spirit,2013-11-15,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,7041.0,Catchweight,Yusup Saadulaev,Adriano Moraes,Decision (split),3.0,300.0,,Main card,ONE Fighting Championship: Warrior Spirit
12,ONE FC: Warrior Spirit,2013-11-15,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,7041.0,Welterweight,Samir Mrabet,Steven Durr,Decision (unanimous),3.0,300.0,,Preliminary Card,ONE Fighting Championship: Warrior Spirit
12,ONE FC: Warrior Spirit,2013-11-15,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,7041.0,Flyweight,Saiful Merican,Tok Sophon,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Warrior Spirit
12,ONE FC: Warrior Spirit,2013-11-15,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,7041.0,Featherweight,AJ Lias Mansor,Melvin Yeoh,Decision (unanimous),3.0,300.0,[a],Main card,ONE Fighting Championship: Warrior Spirit
12,ONE FC: Warrior Spirit,2013-11-15,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,7041.0,Welterweight,Nik Harris,Zuli Silawanto,TKO (retirement),2.0,300.0,,Preliminary Card,ONE Fighting Championship: Warrior Spirit
