weight_class,winner,loser,method,round,time,notes,fight_card,event_name,event_id
Heavyweight,Jon Madsen,Gilbert Yvel,TKO (punches),1,1:48,,Preliminary card (Televised),UFC 121: Lesnar vs. Velasquez,2b2ec599d9e7f80f4d209229ed9c93f4dab75f2a8e472b7603970d7644500cf5
Lightweight,Frankie Edgar (c),B.J. Penn,"Decision (unanimous) (50–45, 50–45, 50–45)",5,5:00,[a],Main card,UFC 118: Edgar vs. Penn 2,3f391c2d375e97279d2edbe2707d15f1d9533bf443096f2ae5791f01cb4e8668
Heavyweight,Randy Couture,James Toney,Submission (arm-triangle choke),1,3:19,,Main card,UFC 118: Edgar vs. Penn 2,3f391c2d375e97279d2edbe2707d15f1d9533bf443096f2ae5791f01cb4e8668
Middleweight,Demian Maia,Mario Miranda,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC 118: Edgar vs. Penn 2,3f391c2d375e97279d2edbe2707d15f1d9533bf443096f2ae5791f01cb4e8668
Lightweight,Gray Maynard,Kenny Florian,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00,,Main card,UFC 118: Edgar vs. Penn 2,3f391c2d375e97279d2edbe2707d15f1d9533bf443096f2ae5791f01cb4e8668
Welterweight,Nate Diaz,Marcus Davis,Technical Submission (guillotine choke),3,4:02,,Main card,UFC 118: Edgar vs. Penn 2,3f391c2d375e97279d2edbe2707d15f1d9533bf443096f2ae5791f01cb4e8668
Lightweight,Joe Lauzon,Gabe Ruediger,Submission (armbar),1,2:01,,Televised prelims (Spike TV),UFC 118: Edgar vs. Penn 2,3f391c2d375e97279d2edbe2707d15f1d9533bf443096f2ae5791f01cb4e8668
Lightweight,Nik Lentz,Andre Winner,"Decision (unanimous) (30–27, 29–28, 30–27)",3,5:00,,Televised prelims (Spike TV),UFC 118: Edgar vs. Penn 2,3f391c2d375e97279d2edbe2707d15f1d9533bf443096f2ae5791f01cb4e8668
Middleweight,Dan Miller,John Salter,Submission (guillotine choke),2,1:53,,Preliminary card,UFC 118: Edgar vs. Penn 2,3f391c2d375e97279d2edbe2707d15f1d9533bf443096f2ae5791f01cb4e8668
Welterweight,Greg Soto,Nick Osipczak,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary card,UFC 118: Edgar vs. Penn 2,3f391c2d375e97279d2edbe2707d15f1d9533bf443096f2ae5791f01cb4e8668
Welterweight,Mike Pierce,Amilcar Alves,Submission (cross-body armbar),3,3:11,,Preliminary card,UFC 118: Edgar vs. Penn 2,3f391c2d375e97279d2edbe2707d15f1d9533bf443096f2ae5791f01cb4e8668
Light Heavyweight,Jon Jones,Vladimir Matyushenko,TKO (elbows),1,1:52,,Main card,UFC Live: Jones vs. Matyushenko,bc7cf19fa66c0aca14e460e96b84a26280e3bfdcf00679440b5a86163b68c4b2
Middleweight,Yushin Okami,Mark Muñoz,"Decision (split) (29–28, 28–29, 29–28)",3,5:00,,Main card,UFC Live: Jones vs. Matyushenko,bc7cf19fa66c0aca14e460e96b84a26280e3bfdcf00679440b5a86163b68c4b2
Welterweight,Jake Ellenberger,John Howard,TKO (doctor stoppage),3,2:21,,Main card,UFC Live: Jones vs. Matyushenko,bc7cf19fa66c0aca14e460e96b84a26280e3bfdcf00679440b5a86163b68c4b2
Lightweight,Takanori Gomi,Tyson Griffin,KO (punch),1,1:04,,Main card,UFC Live: Jones vs. Matyushenko,bc7cf19fa66c0aca14e460e96b84a26280e3bfdcf00679440b5a86163b68c4b2
Lightweight,Jacob Volkmann,Paul Kelly,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,UFC Live: Jones vs. Matyushenko,bc7cf19fa66c0aca14e460e96b84a26280e3bfdcf00679440b5a86163b68c4b2
Catchweight (172 lb),Matthew Riddle,DaMarques Johnson,TKO (punches),2,4:29,,Preliminary card,UFC Live: Jones vs. Matyushenko,bc7cf19fa66c0aca14e460e96b84a26280e3bfdcf00679440b5a86163b68c4b2
Light Heavyweight,Igor Pokrajac,James Irvin,Submission (rear-naked choke),1,2:29,,Preliminary card,UFC Live: Jones vs. Matyushenko,bc7cf19fa66c0aca14e460e96b84a26280e3bfdcf00679440b5a86163b68c4b2
Middleweight,Brian Stann,Mike Massenzio,Submission (triangle choke),3,3:10,,Preliminary card,UFC Live: Jones vs. Matyushenko,bc7cf19fa66c0aca14e460e96b84a26280e3bfdcf00679440b5a86163b68c4b2
Lightweight,Charles Oliveira,Darren Elkins,Submission (armbar),1,0:41,[a],Preliminary card,UFC Live: Jones vs. Matyushenko,bc7cf19fa66c0aca14e460e96b84a26280e3bfdcf00679440b5a86163b68c4b2
Middleweight,Rob Kimmons,Steve Steinbeiss,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary card,UFC Live: Jones vs. Matyushenko,bc7cf19fa66c0aca14e460e96b84a26280e3bfdcf00679440b5a86163b68c4b2
Heavyweight,Brock Lesnar (c),Shane Carwin (ic),Submission (arm-triangle choke),2,2:19,[a],Main card,UFC 116: Lesnar vs. Carwin,16e196efb160b73c47942987bb770c5c12e3e0f3033c6ac18f491f5f2daee554
Middleweight,Chris Leben,Yoshihiro Akiyama,Submission (triangle choke),3,4:40,,Main card,UFC 116: Lesnar vs. Carwin,16e196efb160b73c47942987bb770c5c12e3e0f3033c6ac18f491f5f2daee554
Welterweight,Chris Lytle,Matt Brown,Submission (inverted triangle choke and straight armbar),2,2:02,,Main card,UFC 116: Lesnar vs. Carwin,16e196efb160b73c47942987bb770c5c12e3e0f3033c6ac18f491f5f2daee554
Light Heavyweight,Stephan Bonnar,Krzysztof Soszynski,TKO (knee and punches),2,3:08,,Main card,UFC 116: Lesnar vs. Carwin,16e196efb160b73c47942987bb770c5c12e3e0f3033c6ac18f491f5f2daee554
Lightweight,George Sotiropoulos,Kurt Pellegrino,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00,,Main card,UFC 116: Lesnar vs. Carwin,16e196efb160b73c47942987bb770c5c12e3e0f3033c6ac18f491f5f2daee554
Heavyweight,Brendan Schaub,Chris Tuchscherer,TKO (punches),1,1:07,,Televised,UFC 116: Lesnar vs. Carwin,16e196efb160b73c47942987bb770c5c12e3e0f3033c6ac18f491f5f2daee554
Light Heavyweight,Ricardo Romero,Seth Petruzelli,Submission (armbar),2,3:05,,Televised,UFC 116: Lesnar vs. Carwin,16e196efb160b73c47942987bb770c5c12e3e0f3033c6ac18f491f5f2daee554
Middleweight,Kendall Grove,Goran Reljic,"Decision (split) (28–29, 30–27, 29–28)",3,5:00,,Preliminary card,UFC 116: Lesnar vs. Carwin,16e196efb160b73c47942987bb770c5c12e3e0f3033c6ac18f491f5f2daee554
Middleweight,Gerald Harris,David Branch,KO (slam),3,2:35,,Preliminary card,UFC 116: Lesnar vs. Carwin,16e196efb160b73c47942987bb770c5c12e3e0f3033c6ac18f491f5f2daee554
Welterweight,Daniel Roberts,Forrest Petz,"Decision (split) (28–29, 29–28, 29–28)",3,5:00,,Preliminary card,UFC 116: Lesnar vs. Carwin,16e196efb160b73c47942987bb770c5c12e3e0f3033c6ac18f491f5f2daee554
Heavyweight,Jon Madsen,Karlos Vemola,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,UFC 116: Lesnar vs. Carwin,16e196efb160b73c47942987bb770c5c12e3e0f3033c6ac18f491f5f2daee554
Middleweight,Nate Marquardt,Rousimar Palhares,TKO (punches),1,3:28,,Main card,UFC Fight Night: Marquardt vs. Palhares,bdb7d6cb922989371be8dd55e4c27b9b21baf78203fc082697faab12ec51073c
Catchweight (159 lb),Charles Oliveira,Efrain Escudero,Submission (rear-naked choke),3,2:25,,Main card,UFC Fight Night: Marquardt vs. Palhares,bdb7d6cb922989371be8dd55e4c27b9b21baf78203fc082697faab12ec51073c
Lightweight,Jim Miller,Gleison Tibau,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00,,Main card,UFC Fight Night: Marquardt vs. Palhares,bdb7d6cb922989371be8dd55e4c27b9b21baf78203fc082697faab12ec51073c
Lightweight,Cole Miller,Ross Pearson,Submission (rear-naked choke),2,1:49,,Main card,UFC Fight Night: Marquardt vs. Palhares,bdb7d6cb922989371be8dd55e4c27b9b21baf78203fc082697faab12ec51073c
Lightweight,Yves Edwards,John Gunderson,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,UFC Fight Night: Marquardt vs. Palhares,bdb7d6cb922989371be8dd55e4c27b9b21baf78203fc082697faab12ec51073c
Light Heavyweight,Kyle Kingsbury,Jared Hamman,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary card,UFC Fight Night: Marquardt vs. Palhares,bdb7d6cb922989371be8dd55e4c27b9b21baf78203fc082697faab12ec51073c
Middleweight,David Branch,Tomasz Drwal,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,UFC Fight Night: Marquardt vs. Palhares,bdb7d6cb922989371be8dd55e4c27b9b21baf78203fc082697faab12ec51073c
Middleweight,Rich Attonito,Rafael Natal,"Decision (unanimous) (29–28, 29–28, 30–27)",3,5:00,,Preliminary card,UFC Fight Night: Marquardt vs. Palhares,bdb7d6cb922989371be8dd55e4c27b9b21baf78203fc082697faab12ec51073c
Welterweight,TJ Waldburger,David Mitchell,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,UFC Fight Night: Marquardt vs. Palhares,bdb7d6cb922989371be8dd55e4c27b9b21baf78203fc082697faab12ec51073c
Welterweight,Brian Foster,Forrest Petz,TKO (punches),1,1:07,[a],Preliminary card,UFC Fight Night: Marquardt vs. Palhares,bdb7d6cb922989371be8dd55e4c27b9b21baf78203fc082697faab12ec51073c
Light Heavyweight,Rich Franklin,Chuck Liddell,KO (punch),1,4:55,,Main card,UFC 115: Liddell vs. Franklin,de693538f620302ba4e39a0b475be65a934d2ac161a012162f95a600a2fd400d
Heavyweight,Mirko Cro Cop,Pat Barry,Submission (rear-naked choke),3,4:30,,Main card,UFC 115: Liddell vs. Franklin,de693538f620302ba4e39a0b475be65a934d2ac161a012162f95a600a2fd400d
Welterweight,Martin Kampmann,Paulo Thiago,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC 115: Liddell vs. Franklin,de693538f620302ba4e39a0b475be65a934d2ac161a012162f95a600a2fd400d
Heavyweight,Ben Rothwell,Gilbert Yvel,"Decision (unanimous) (30–27, 29–28, 29–28)",3,5:00,,Main card,UFC 115: Liddell vs. Franklin,de693538f620302ba4e39a0b475be65a934d2ac161a012162f95a600a2fd400d
Welterweight,Carlos Condit,Rory MacDonald,TKO (punches),3,4:53,,Main card,UFC 115: Liddell vs. Franklin,de693538f620302ba4e39a0b475be65a934d2ac161a012162f95a600a2fd400d
Lightweight,Evan Dunham,Tyson Griffin,"Decision (split) (30–27, 28–29, 29–28)",3,5:00,,Preliminary card (Spike TV),UFC 115: Liddell vs. Franklin,de693538f620302ba4e39a0b475be65a934d2ac161a012162f95a600a2fd400d
Lightweight,Matt Wiman,Mac Danzig,Technical Submission (guillotine choke),1,1:45,[a],Preliminary card (Spike TV),UFC 115: Liddell vs. Franklin,de693538f620302ba4e39a0b475be65a934d2ac161a012162f95a600a2fd400d
Middleweight,Mario Miranda,David Loiseau,TKO (punches),2,4:07,,Preliminary card,UFC 115: Liddell vs. Franklin,de693538f620302ba4e39a0b475be65a934d2ac161a012162f95a600a2fd400d
Welterweight,James Wilks,Peter Sobotta,"Decision (unanimous) (30–27, 30–28, 30–27)",3,5:00,,Preliminary card,UFC 115: Liddell vs. Franklin,de693538f620302ba4e39a0b475be65a934d2ac161a012162f95a600a2fd400d
Welterweight,Claude Patrick,Ricardo Funch,Submission (guillotine choke),2,1:48,,Preliminary card,UFC 115: Liddell vs. Franklin,de693538f620302ba4e39a0b475be65a934d2ac161a012162f95a600a2fd400d
Welterweight,Mike Pyle,Jesse Lennox,Submission (triangle choke),3,4:44,,Preliminary card,UFC 115: Liddell vs. Franklin,de693538f620302ba4e39a0b475be65a934d2ac161a012162f95a600a2fd400d
Light Heavyweight,Rashad Evans,Quinton Jackson,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Main card,UFC 114: Rampage vs. Evans,f3c90de8019ad701c717757fc7efd826ea0b4e3b394a8b6b6599609644acfab6
Middleweight,Michael Bisping,Dan Miller,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00,,Main card,UFC 114: Rampage vs. Evans,f3c90de8019ad701c717757fc7efd826ea0b4e3b394a8b6b6599609644acfab6
Heavyweight,Mike Russow,Todd Duffee,KO (punch),3,2:32,,Main card,UFC 114: Rampage vs. Evans,f3c90de8019ad701c717757fc7efd826ea0b4e3b394a8b6b6599609644acfab6
Light Heavyweight,Antônio Rogério Nogueira,Jason Brilz,"Decision (split) (28–29, 29–28, 29–28)",3,5:00,,Main card,UFC 114: Rampage vs. Evans,f3c90de8019ad701c717757fc7efd826ea0b4e3b394a8b6b6599609644acfab6
Welterweight,John Hathaway,Diego Sanchez,"Decision (unanimous) (30–27, 30–27, 30–26)",3,5:00,,Main card,UFC 114: Rampage vs. Evans,f3c90de8019ad701c717757fc7efd826ea0b4e3b394a8b6b6599609644acfab6
Welterweight,Dong Hyun Kim,Amir Sadollah,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card (Spike TV),UFC 114: Rampage vs. Evans,f3c90de8019ad701c717757fc7efd826ea0b4e3b394a8b6b6599609644acfab6
Lightweight,Efrain Escudero,Dan Lauzon,"Decision (unanimous) (29–27, 29–27, 29–27)",3,5:00,[a],Preliminary card (Spike TV),UFC 114: Rampage vs. Evans,f3c90de8019ad701c717757fc7efd826ea0b4e3b394a8b6b6599609644acfab6
Lightweight,Melvin Guillard,Waylon Lowe,TKO (knee to the body),1,3:28,,Preliminary card,UFC 114: Rampage vs. Evans,f3c90de8019ad701c717757fc7efd826ea0b4e3b394a8b6b6599609644acfab6
Light Heavyweight,Cyrille Diabaté,Luiz Cane,TKO (punches),1,2:13,,Preliminary card,UFC 114: Rampage vs. Evans,f3c90de8019ad701c717757fc7efd826ea0b4e3b394a8b6b6599609644acfab6
Lightweight,Aaron Riley,Joe Brammer,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,UFC 114: Rampage vs. Evans,f3c90de8019ad701c717757fc7efd826ea0b4e3b394a8b6b6599609644acfab6
Middleweight,Ryan Jensen,Jesse Forbes,Submission (guillotine choke),1,1:06,,Preliminary card,UFC 114: Rampage vs. Evans,f3c90de8019ad701c717757fc7efd826ea0b4e3b394a8b6b6599609644acfab6
Middleweight,Court McGee,Kris McCray,Submission (rear-naked choke),2,3:41,[a],Main card,The Ultimate Fighter: Team Liddell vs. Team Ortiz Finale,a10923a9bdf5b69b134f698451f0c7db606eb342bc7e58d117c079cd4e0ce42f
Light Heavyweight,Matt Hamill,Keith Jardine,"Decision (majority) (29–27, 29–27, 28–28)",3,5:00,[b],Main card,The Ultimate Fighter: Team Liddell vs. Team Ortiz Finale,a10923a9bdf5b69b134f698451f0c7db606eb342bc7e58d117c079cd4e0ce42f
Middleweight,Chris Leben,Aaron Simpson,TKO (punches),2,4:17,,Main card,The Ultimate Fighter: Team Liddell vs. Team Ortiz Finale,a10923a9bdf5b69b134f698451f0c7db606eb342bc7e58d117c079cd4e0ce42f
Lightweight,Dennis Siver,Spencer Fisher,"Decision (unanimous) (30–27, 29–28, 29–28)",3,5:00,,Main card,The Ultimate Fighter: Team Liddell vs. Team Ortiz Finale,a10923a9bdf5b69b134f698451f0c7db606eb342bc7e58d117c079cd4e0ce42f
Middleweight,Rich Attonito,Jamie Yager,TKO (punches),2,4:25,,Main card,The Ultimate Fighter: Team Liddell vs. Team Ortiz Finale,a10923a9bdf5b69b134f698451f0c7db606eb342bc7e58d117c079cd4e0ce42f
Lightweight,John Gunderson,Mark Holst,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,The Ultimate Fighter: Team Liddell vs. Team Ortiz Finale,a10923a9bdf5b69b134f698451f0c7db606eb342bc7e58d117c079cd4e0ce42f
Middleweight,Brad Tavares,Seth Baczynski,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary card,The Ultimate Fighter: Team Liddell vs. Team Ortiz Finale,a10923a9bdf5b69b134f698451f0c7db606eb342bc7e58d117c079cd4e0ce42f
Middleweight,Kyle Noke,Josh Bryant,TKO (punches),2,3:12,,Preliminary card,The Ultimate Fighter: Team Liddell vs. Team Ortiz Finale,a10923a9bdf5b69b134f698451f0c7db606eb342bc7e58d117c079cd4e0ce42f
Middleweight,Chris Camozzi,James Hammortree,"Decision (unanimous) (29–28, 30–27, 30–27)",3,5:00,,Preliminary card,The Ultimate Fighter: Team Liddell vs. Team Ortiz Finale,a10923a9bdf5b69b134f698451f0c7db606eb342bc7e58d117c079cd4e0ce42f
Heavyweight,Travis Browne,James McSweeney,TKO (punches),1,4:32,[c],Preliminary card,The Ultimate Fighter: Team Liddell vs. Team Ortiz Finale,a10923a9bdf5b69b134f698451f0c7db606eb342bc7e58d117c079cd4e0ce42f
Middleweight,Anderson Silva (c),Demian Maia,"Decision (unanimous) (50–45, 50–45, 49–46)",5,5:00,[a],Main card,UFC 112: Invincible,b9f2ea7d99ec225f1a4b270a954859eb226376fefba5e604127e1a0d6c0712a4
Lightweight,Frankie Edgar,B.J. Penn (c),"Decision (unanimous) (50–45, 48–47, 49–46)",5,5:00,[b],Main card,UFC 112: Invincible,b9f2ea7d99ec225f1a4b270a954859eb226376fefba5e604127e1a0d6c0712a4
Welterweight,Matt Hughes,Renzo Gracie,TKO (leg kicks and punches),3,4:40,,Main card,UFC 112: Invincible,b9f2ea7d99ec225f1a4b270a954859eb226376fefba5e604127e1a0d6c0712a4
Lightweight,Rafael dos Anjos,Terry Etim,Submission (armbar),2,4:30,,Main card,UFC 112: Invincible,b9f2ea7d99ec225f1a4b270a954859eb226376fefba5e604127e1a0d6c0712a4
Middleweight,Mark Muñoz,Kendall Grove,TKO (punches),2,2:50,,Main card,UFC 112: Invincible,b9f2ea7d99ec225f1a4b270a954859eb226376fefba5e604127e1a0d6c0712a4
Light Heavyweight,Phil Davis,Alexander Gustafsson,Submission (anaconda choke),1,4:55,,Preliminary card,UFC 112: Invincible,b9f2ea7d99ec225f1a4b270a954859eb226376fefba5e604127e1a0d6c0712a4
Welterweight,Rick Story,Nick Osipczak,"Decision (split) (29–28, 29–28, 28–29)",3,5:00,,Preliminary card,UFC 112: Invincible,b9f2ea7d99ec225f1a4b270a954859eb226376fefba5e604127e1a0d6c0712a4
Welterweight,DaMarques Johnson,Brad Blackburn,TKO (body kick and punches),3,2:08,,Preliminary card,UFC 112: Invincible,b9f2ea7d99ec225f1a4b270a954859eb226376fefba5e604127e1a0d6c0712a4
Lightweight,Paul Kelly,Matt Veach,Submission (guillotine choke),2,3:41,,Preliminary card,UFC 112: Invincible,b9f2ea7d99ec225f1a4b270a954859eb226376fefba5e604127e1a0d6c0712a4
Heavyweight,Jon Madsen,Mostapha al-Turk,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary card,UFC 112: Invincible,b9f2ea7d99ec225f1a4b270a954859eb226376fefba5e604127e1a0d6c0712a4
Welterweight,Georges St-Pierre (c),Dan Hardy,"Decision (unanimous) (50–43, 50–44, 50–45)",5,5:00,[a],Main card,UFC 111: St-Pierre vs. Hardy,fd895f679eddd88fa396a163971c0dbf3f572ddb9051f58e13695243c9582478
Heavyweight,Shane Carwin,Frank Mir,KO (punches),1,3:48,[b],Main card,UFC 111: St-Pierre vs. Hardy,fd895f679eddd88fa396a163971c0dbf3f572ddb9051f58e13695243c9582478
Lightweight,Kurt Pellegrino,Fabrício Camões,Submission (rear-naked choke),2,4:20,,Main card,UFC 111: St-Pierre vs. Hardy,fd895f679eddd88fa396a163971c0dbf3f572ddb9051f58e13695243c9582478
Welterweight,Jon Fitch,Ben Saunders,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC 111: St-Pierre vs. Hardy,fd895f679eddd88fa396a163971c0dbf3f572ddb9051f58e13695243c9582478
Lightweight,Jim Miller,Mark Bocek,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Main card,UFC 111: St-Pierre vs. Hardy,fd895f679eddd88fa396a163971c0dbf3f572ddb9051f58e13695243c9582478
Catchweight (177 lb),Nate Diaz,Rory Markham,TKO (punches),1,2:47,,Preliminary card (Spike TV),UFC 111: St-Pierre vs. Hardy,fd895f679eddd88fa396a163971c0dbf3f572ddb9051f58e13695243c9582478
Welterweight,Ricardo Almeida,Matt Brown,Submission (rear-naked choke),2,3:30,,Preliminary card (Spike TV),UFC 111: St-Pierre vs. Hardy,fd895f679eddd88fa396a163971c0dbf3f572ddb9051f58e13695243c9582478
Middleweight,Rousimar Palhares,Tomasz Drwal,Submission (heel hook),1,0:45,[c],Preliminary card,UFC 111: St-Pierre vs. Hardy,fd895f679eddd88fa396a163971c0dbf3f572ddb9051f58e13695243c9582478
Light Heavyweight,Jared Hamman,Rodney Wallace,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary card,UFC 111: St-Pierre vs. Hardy,fd895f679eddd88fa396a163971c0dbf3f572ddb9051f58e13695243c9582478
Welterweight,Matthew Riddle,Greg Soto,DQ (illegal upkick),3,1:30,,Preliminary card,UFC 111: St-Pierre vs. Hardy,fd895f679eddd88fa396a163971c0dbf3f572ddb9051f58e13695243c9582478
Lightweight,Kenny Florian,Takanori Gomi,Submission (rear-naked choke),3,2:52,,Main card,UFC Fight Night: Florian vs. Gomi,f743c418cc3c175f8ae0aa90dd0c44aae0a9881961b53d3d5234567ee6046a19
Heavyweight,Roy Nelson,Stefan Struve,TKO (punches),1,0:39,,Main card,UFC Fight Night: Florian vs. Gomi,f743c418cc3c175f8ae0aa90dd0c44aae0a9881961b53d3d5234567ee6046a19
Middleweight,Jorge Rivera,Nate Quarry,TKO (punches),2,0:29,,Main card,UFC Fight Night: Florian vs. Gomi,f743c418cc3c175f8ae0aa90dd0c44aae0a9881961b53d3d5234567ee6046a19
Lightweight,Ross Pearson,Dennis Siver,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC Fight Night: Florian vs. Gomi,f743c418cc3c175f8ae0aa90dd0c44aae0a9881961b53d3d5234567ee6046a19
Lightweight,Andre Winner,Rafaello Oliveira,"Decision (unanimous) (30–27, 29–28, 30–27)",3,5:00,,Preliminary card,UFC Fight Night: Florian vs. Gomi,f743c418cc3c175f8ae0aa90dd0c44aae0a9881961b53d3d5234567ee6046a19
Lightweight,Jacob Volkmann,Ronys Torres,"Decision (split) (28–29, 30–27, 30–27)",3,5:00,,Preliminary card,UFC Fight Night: Florian vs. Gomi,f743c418cc3c175f8ae0aa90dd0c44aae0a9881961b53d3d5234567ee6046a19
Lightweight,Nik Lentz,Rob Emerson,"Decision (unanimous) (29–28, 30–27, 29–28)",3,5:00,,Preliminary card,UFC Fight Night: Florian vs. Gomi,f743c418cc3c175f8ae0aa90dd0c44aae0a9881961b53d3d5234567ee6046a19
Lightweight,Gleison Tibau,Caol Uno,TKO (punches),1,4:13,[a],Preliminary card,UFC Fight Night: Florian vs. Gomi,f743c418cc3c175f8ae0aa90dd0c44aae0a9881961b53d3d5234567ee6046a19
Middleweight,Yushin Okami,Lucio Linhares,TKO (doctor stoppage),2,2:47,,Preliminary card,UFC Fight Night: Florian vs. Gomi,f743c418cc3c175f8ae0aa90dd0c44aae0a9881961b53d3d5234567ee6046a19
Middleweight,Gerald Harris,Mario Miranda,TKO (punches),1,4:49,,Preliminary card,UFC Fight Night: Florian vs. Gomi,f743c418cc3c175f8ae0aa90dd0c44aae0a9881961b53d3d5234567ee6046a19
Welterweight,Charlie Brenneman,Jason High,"Decision (unanimous) (30–27, 30–27. 29–28)",3,5:00,,Preliminary card,UFC Fight Night: Florian vs. Gomi,f743c418cc3c175f8ae0aa90dd0c44aae0a9881961b53d3d5234567ee6046a19
Light Heavyweight,Maurício Rua,Lyoto Machida (c),KO (punches),1,3:35,[a],Main card,UFC 113: Machida vs. Shogun 2,c6e8bd023f98b115079068525f6f1243d2f5de93813044a921f2e7d24b130c51
Welterweight,Josh Koscheck,Paul Daley,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC 113: Machida vs. Shogun 2,c6e8bd023f98b115079068525f6f1243d2f5de93813044a921f2e7d24b130c51
Lightweight,Jeremy Stephens,Sam Stout,"Decision (split) (30–27, 29–28, 28–29)",3,5:00,,Main card,UFC 113: Machida vs. Shogun 2,c6e8bd023f98b115079068525f6f1243d2f5de93813044a921f2e7d24b130c51
Heavyweight,Matt Mitrione,Kimbo Slice,TKO (punches),2,4:24,,Main card,UFC 113: Machida vs. Shogun 2,c6e8bd023f98b115079068525f6f1243d2f5de93813044a921f2e7d24b130c51
Middleweight,Alan Belcher,Patrick Côté,Submission (rear-naked choke),2,3:25,,Main card,UFC 113: Machida vs. Shogun 2,c6e8bd023f98b115079068525f6f1243d2f5de93813044a921f2e7d24b130c51
Weight class,,,Method,Round,Time,Notes,Preliminary card,UFC 113: Machida vs. Shogun 2,c6e8bd023f98b115079068525f6f1243d2f5de93813044a921f2e7d24b130c51
Middleweight,Joe Doerksen,Tom Lawlor,Submission (rear-naked choke),2,2:10,,Preliminary card,UFC 113: Machida vs. Shogun 2,c6e8bd023f98b115079068525f6f1243d2f5de93813044a921f2e7d24b130c51
Welterweight,Marcus Davis,Jonathan Goulet,TKO (punches),2,1:23,,Preliminary card,UFC 113: Machida vs. Shogun 2,c6e8bd023f98b115079068525f6f1243d2f5de93813044a921f2e7d24b130c51
Welterweight,Johny Hendricks,T. J. Grant,"Decision (majority) (29–27, 29–27, 28–28)",3,5:00,[b],Preliminary card,UFC 113: Machida vs. Shogun 2,c6e8bd023f98b115079068525f6f1243d2f5de93813044a921f2e7d24b130c51
Heavyweight,Joey Beltran,Tim Hague,"Decision (unanimous) (30–27, 30–26, 29–28)",3,5:00,,Preliminary card,UFC 113: Machida vs. Shogun 2,c6e8bd023f98b115079068525f6f1243d2f5de93813044a921f2e7d24b130c51
Welterweight,Mike Guymon,Yoshiyuki Yoshida,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,UFC 113: Machida vs. Shogun 2,c6e8bd023f98b115079068525f6f1243d2f5de93813044a921f2e7d24b130c51
Middleweight,John Salter,Jason MacDonald,TKO (ankle injury),1,2:42,,Preliminary card,UFC 113: Machida vs. Shogun 2,c6e8bd023f98b115079068525f6f1243d2f5de93813044a921f2e7d24b130c51
Heavyweight,Cain Velasquez,Antônio Rodrigo Nogueira,KO (punches),1,2:20,,Main card,UFC 110: Nogueira vs. Velasquez,592c509dcacc0b31bf9380fd37fc1e02b2a06407e69431d45993cff0db9bb032
Middleweight,Wanderlei Silva,Michael Bisping,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Main card,UFC 110: Nogueira vs. Velasquez,592c509dcacc0b31bf9380fd37fc1e02b2a06407e69431d45993cff0db9bb032
Lightweight,George Sotiropoulos,Joe Stevenson,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC 110: Nogueira vs. Velasquez,592c509dcacc0b31bf9380fd37fc1e02b2a06407e69431d45993cff0db9bb032
Light Heavyweight,Ryan Bader,Keith Jardine,KO (flying knee and punch),3,2:10,,Main card,UFC 110: Nogueira vs. Velasquez,592c509dcacc0b31bf9380fd37fc1e02b2a06407e69431d45993cff0db9bb032
